nootropic,issue,variant,prop,prop_low,prop_high,itemID,count_total,unknown,count
Saffron,other,stan model,0.033350649999999996,0.012302519999999999,0.074752505,NA,NA,NA,NA
Saffron,side_effects,stan model,0.032096349999999996,0.009493643,0.08457469499999998,NA,NA,NA,NA
Saffron,tolerance,stan model,0.0111133,0.0019284985000000002,0.04759559499999999,NA,NA,NA,NA
SAM-e,addiction,stan model,5.942695000000001e-4,8.085934500000001e-6,0.012108809999999992,NA,NA,NA,NA
SAM-e,long_term_side_effects,stan model,0.029125449999999997,0.009756701,0.07540071999999996,NA,NA,NA,NA
SAM-e,other,stan model,0.06302935,0.028757969999999997,0.12178734999999997,NA,NA,NA,NA
SAM-e,side_effects,stan model,0.1960815,0.11312779999999999,0.30459829999999993,NA,NA,NA,NA
SAM-e,tolerance,stan model,0.010481850000000001,0.0017568470000000002,0.04083507499999999,NA,NA,NA,NA
Sarcosine,addiction,stan model,7.55946e-4,6.957346e-6,0.026719114999999998,NA,NA,NA,NA
Sarcosine,long_term_side_effects,stan model,0.0288273,0.006863741500000001,0.09142248999999994,NA,NA,NA,NA
Sarcosine,other,stan model,0.029056649999999996,0.0097642565,0.07688511499999993,NA,NA,NA,NA
Sarcosine,side_effects,stan model,0.12206049999999999,0.042335245,0.2831289499999997,NA,NA,NA,NA
Sarcosine,tolerance,stan model,0.04253395,0.00846065,0.15583089999999997,NA,NA,NA,NA
Selank (or NA-Selank etc),addiction,stan model,7.468085e-4,9.173421000000003e-6,0.024999039999999997,NA,NA,NA,NA
Selank (or NA-Selank etc),long_term_side_effects,stan model,0.028361949999999997,0.006930310000000001,0.09237517,NA,NA,NA,NA
Selank (or NA-Selank etc),other,stan model,0.02870515,0.009546612999999999,0.07849511499999995,NA,NA,NA,NA
Selank (or NA-Selank etc),side_effects,stan model,0.07648949999999999,0.02403167,0.19236654999999997,NA,NA,NA,NA
Selank (or NA-Selank etc),tolerance,stan model,0.01549445,0.0022238335,0.07548499499999999,NA,NA,NA,NA
Selegiline (L-deprenyl),addiction,stan model,7.237205000000001e-4,7.3323205e-6,0.026599314999999974,NA,NA,NA,NA
Selegiline (L-deprenyl),long_term_side_effects,stan model,0.07885239999999999,0.02477185,0.2037988999999999,NA,NA,NA,NA
Selegiline (L-deprenyl),other,stan model,0.059206999999999996,0.0228991,0.14372724999999997,NA,NA,NA,NA
Selegiline (L-deprenyl),side_effects,stan model,0.07607549999999999,0.024612555,0.19339259999999997,NA,NA,NA,NA
Selegiline (L-deprenyl),tolerance,stan model,0.0154164,0.0023294995000000002,0.074199805,NA,NA,NA,NA
Semax (or NA-Semax etc),addiction,stan model,6.492475000000001e-4,5.754528e-6,0.016482514999999986,NA,NA,NA,NA
Semax (or NA-Semax etc),long_term_side_effects,stan model,0.022733999999999997,0.006128602,0.06860655999999994,NA,NA,NA,NA
Semax (or NA-Semax etc),other,stan model,0.03423955,0.012510625000000001,0.08108709499999993,NA,NA,NA,NA
Semax (or NA-Semax etc),side_effects,stan model,0.09900555,0.041296895,0.20385794999999965,NA,NA,NA,NA
Semax (or NA-Semax etc),tolerance,stan model,0.01222115,0.0019502140000000002,0.04944413999999998,NA,NA,NA,NA
Shilajit,addiction,stan model,6.424355e-4,7.562955500000001e-6,0.016498584999999944,NA,NA,NA,NA
Shilajit,long_term_side_effects,stan model,0.05808695,0.020640640000000002,0.13738444999999996,NA,NA,NA,NA
Shilajit,other,stan model,0.025207849999999997,0.0083513695,0.06311425,NA,NA,NA,NA
Shilajit,side_effects,stan model,0.0564941,0.019008875,0.1347159,NA,NA,NA,NA
Shilajit,tolerance,stan model,0.01234075,0.001926923,0.05454326999999995,NA,NA,NA,NA
"SNRIs (Cymbalta, Effexor...)",addiction,stan model,0.01820215,0.0034741695,0.05138931499999998,NA,NA,NA,NA
"SNRIs (Cymbalta, Effexor...)",long_term_side_effects,stan model,0.17334549999999999,0.11273164999999999,0.2528287999999999,NA,NA,NA,NA
"SNRIs (Cymbalta, Effexor...)",other,stan model,0.03641875,0.016955585000000002,0.06952085499999999,NA,NA,NA,NA
"SNRIs (Cymbalta, Effexor...)",side_effects,stan model,0.31822300000000003,0.22941654999999997,0.41741544999999997,NA,NA,NA,NA
"SNRIs (Cymbalta, Effexor...)",tolerance,stan model,0.0797282,0.04057845,0.14084779999999994,NA,NA,NA,NA
"SSRIs (Prozac, Lexapro...)",addiction,stan model,0.00271813,2.8385365e-4,0.011311344999999993,NA,NA,NA,NA
"SSRIs (Prozac, Lexapro...)",long_term_side_effects,stan model,0.24645899999999998,0.2018365,0.29657139999999993,NA,NA,NA,NA
"SSRIs (Prozac, Lexapro...)",other,stan model,0.04736255,0.02980467,0.07047608999999999,NA,NA,NA,NA
"SSRIs (Prozac, Lexapro...)",side_effects,stan model,0.358953,0.30607585,0.41516984999999995,NA,NA,NA,NA
"SSRIs (Prozac, Lexapro...)",tolerance,stan model,0.06426119999999999,0.041423935,0.09397524499999999,NA,NA,NA,NA
St John's Wort,addiction,stan model,4.510025e-4,5.5627975e-6,0.008438300499999983,NA,NA,NA,NA
St John's Wort,long_term_side_effects,stan model,0.09706714999999999,0.056623694999999995,0.15493914999999994,NA,NA,NA,NA
St John's Wort,other,stan model,0.040027,0.0185077,0.07727212999999993,NA,NA,NA,NA
St John's Wort,side_effects,stan model,0.1474525,0.09593627999999998,0.21200524999999998,NA,NA,NA,NA
St John's Wort,tolerance,stan model,0.007204250000000001,0.0014298135,0.026267269999999975,NA,NA,NA,NA
Sulbutiamine,addiction,stan model,5.89697e-4,7.402697000000001e-6,0.013454489999999958,NA,NA,NA,NA
Sulbutiamine,long_term_side_effects,stan model,0.03155265,0.009811212500000001,0.08153954999999997,NA,NA,NA,NA
Sulbutiamine,other,stan model,0.022873499999999998,0.0076439435,0.05540252,NA,NA,NA,NA
Sulbutiamine,side_effects,stan model,0.0795973,0.033145764999999994,0.1629643999999999,NA,NA,NA,NA
Sulbutiamine,tolerance,stan model,0.1585945,0.079004465,0.2757045499999999,NA,NA,NA,NA
Sunifiram,addiction,stan model,9.575130000000001e-4,9.1517515e-6,0.037553964999999884,NA,NA,NA,NA
Sunifiram,long_term_side_effects,stan model,0.03401305,0.00834581,0.12158794999999999,NA,NA,NA,NA
Sunifiram,other,stan model,0.032364699999999996,0.01040406,0.09317689999999992,NA,NA,NA,NA
Sunifiram,side_effects,stan model,0.06416705,0.016864934999999998,0.20893114999999998,NA,NA,NA,NA
Sunifiram,tolerance,stan model,0.020250699999999996,0.00276938,0.11741464999999998,NA,NA,NA,NA
Taurine,addiction,stan model,6.29686e-4,6.775908000000001e-6,0.014316779999999972,NA,NA,NA,NA
Taurine,long_term_side_effects,stan model,0.02104935,0.005616803500000001,0.06080340999999998,NA,NA,NA,NA
Taurine,other,stan model,0.0229253,0.007895262000000002,0.05504726499999999,NA,NA,NA,NA
Taurine,side_effects,stan model,0.08547835,0.03573999,0.16905664999999997,NA,NA,NA,NA
Taurine,tolerance,stan model,0.0113397,0.0019688265,0.04481835,NA,NA,NA,NA
Theacrine (aka Teacrine),addiction,stan model,6.65379e-4,6.3525795e-6,0.01915798499999999,NA,NA,NA,NA
Theacrine (aka Teacrine),long_term_side_effects,stan model,0.024048849999999997,0.006222851,0.07349112499999996,NA,NA,NA,NA
Theacrine (aka Teacrine),other,stan model,0.0255053,0.008781067,0.06445743,NA,NA,NA,NA
Theacrine (aka Teacrine),side_effects,stan model,0.08368805,0.031435939999999996,0.18648179999999986,NA,NA,NA,NA
Theacrine (aka Teacrine),tolerance,stan model,0.03113565,0.006427058500000001,0.10707169999999998,NA,NA,NA,NA
Theanine,addiction,stan model,2.3262e-4,3.923569e-6,0.002766582999999995,NA,NA,NA,NA
Theanine,long_term_side_effects,stan model,0.02277565,0.0126362,0.03757360999999998,NA,NA,NA,NA
Theanine,other,stan model,0.02324705,0.013700685,0.036849414999999996,NA,NA,NA,NA
Theanine,side_effects,stan model,0.05498725,0.037427560000000006,0.07752757,NA,NA,NA,NA
Theanine,tolerance,stan model,0.038929149999999996,0.024476574999999997,0.057171674999999963,NA,NA,NA,NA
Tianeptine,addiction,stan model,0.18065399999999998,0.08858549999999998,0.3079234499999998,NA,NA,NA,NA
Tianeptine,long_term_side_effects,stan model,0.0636671,0.025159,0.13660524999999998,NA,NA,NA,NA
Tianeptine,other,stan model,0.0423929,0.017532594999999998,0.09305281499999997,NA,NA,NA,NA
Tianeptine,side_effects,stan model,0.08262339999999999,0.03509471,0.1613221,NA,NA,NA,NA
Tianeptine,tolerance,stan model,0.16177149999999998,0.07951905499999999,0.28415904999999997,NA,NA,NA,NA
Trying to get less sleep,addiction,stan model,0.0038385850000000003,3.7348105000000007e-4,0.01738418499999999,NA,NA,NA,NA
Trying to get less sleep,long_term_side_effects,stan model,0.168738,0.1223738,0.22314499999999995,NA,NA,NA,NA
Trying to get less sleep,other,stan model,0.032540349999999996,0.017229610000000003,0.05654386499999997,NA,NA,NA,NA
Trying to get less sleep,side_effects,stan model,0.3297285,0.2649494,0.40044929999999995,NA,NA,NA,NA
Trying to get less sleep,tolerance,stan model,0.013843399999999999,0.0044905069999999995,0.033776794999999984,NA,NA,NA,NA
Trying to get more sleep,addiction,stan model,0.005457975,0.001730564,0.012839629999999994,NA,NA,NA,NA
Trying to get more sleep,long_term_side_effects,stan model,0.01716795,0.0097486345,0.028643144999999995,NA,NA,NA,NA
Trying to get more sleep,other,stan model,0.106576,0.08406029999999999,0.13295439999999997,NA,NA,NA,NA
Trying to get more sleep,side_effects,stan model,0.01138745,0.005550896,0.020630100000000002,NA,NA,NA,NA
Trying to get more sleep,tolerance,stan model,0.01332135,0.00695777,0.023825524999999997,NA,NA,NA,NA
Tryptophan,addiction,stan model,5.446000000000001e-4,5.4373955e-6,0.010818739999999993,NA,NA,NA,NA
Tryptophan,long_term_side_effects,stan model,0.05980365,0.02649373,0.11847669999999993,NA,NA,NA,NA
Tryptophan,other,stan model,0.03417845,0.014413775,0.07353317999999996,NA,NA,NA,NA
Tryptophan,side_effects,stan model,0.059065799999999995,0.02552561,0.1178024499999999,NA,NA,NA,NA
Tryptophan,tolerance,stan model,0.02947145,0.009404971000000002,0.07416194999999998,NA,NA,NA,NA
Tyrosine,addiction,stan model,4.2781800000000006e-4,5.589313500000001e-6,0.006373287499999996,NA,NA,NA,NA
Tyrosine,long_term_side_effects,stan model,0.012046749999999998,0.0038542825,0.029589399999999995,NA,NA,NA,NA
Tyrosine,other,stan model,0.01908125,0.00786543,0.03940390499999999,NA,NA,NA,NA
Tyrosine,side_effects,stan model,0.02823465,0.011746294999999999,0.05769763499999994,NA,NA,NA,NA
Tyrosine,tolerance,stan model,0.01791725,0.005780497000000001,0.042888455000000006,NA,NA,NA,NA
Unifiram,addiction,stan model,8.85812e-4,8.2891005e-6,0.038604014999999985,NA,NA,NA,NA
Unifiram,long_term_side_effects,stan model,0.033617999999999995,0.008356102499999999,0.11629404999999995,NA,NA,NA,NA
Unifiram,other,stan model,0.032076099999999996,0.01020114,0.08878434499999999,NA,NA,NA,NA
Unifiram,side_effects,stan model,0.06246234999999999,0.014657835,0.2089256999999999,NA,NA,NA,NA
Unifiram,tolerance,stan model,0.0199501,0.0026925315000000003,0.11298244999999987,NA,NA,NA,NA
Uridine,addiction,stan model,6.00775e-4,7.787401500000002e-6,0.013763859999999987,NA,NA,NA,NA
Uridine,long_term_side_effects,stan model,0.06400035,0.02430062,0.1392144499999999,NA,NA,NA,NA
Uridine,other,stan model,0.02282695,0.008004204000000001,0.05531956999999999,NA,NA,NA,NA
Uridine,side_effects,stan model,0.08281885,0.03542171,0.16635129999999998,NA,NA,NA,NA
Uridine,tolerance,stan model,0.04159114999999999,0.011260435000000001,0.11028629999999998,NA,NA,NA,NA
Valerian Root,addiction,stan model,0.004850985,4.9017695e-4,0.021995319999999992,NA,NA,NA,NA
Valerian Root,long_term_side_effects,stan model,0.042051899999999996,0.019800569999999997,0.07745593999999995,NA,NA,NA,NA
Valerian Root,other,stan model,0.0238704,0.0099157415,0.04711160499999997,NA,NA,NA,NA
Valerian Root,side_effects,stan model,0.0791885,0.045790665,0.12535424999999997,NA,NA,NA,NA
Valerian Root,tolerance,stan model,0.03167525,0.013110634999999999,0.06224738999999998,NA,NA,NA,NA
Vegan diet,addiction,stan model,4.31417e-4,6.4976585e-6,0.007252817499999999,NA,NA,NA,NA
Vegan diet,long_term_side_effects,stan model,0.047288449999999996,0.02285716,0.08729076,NA,NA,NA,NA
Vegan diet,other,stan model,0.0375283,0.017979694999999997,0.07006993999999998,NA,NA,NA,NA
Vegan diet,side_effects,stan model,0.1183005,0.074607505,0.17767205,NA,NA,NA,NA
Vegan diet,tolerance,stan model,0.00678545,0.0012461500000000001,0.02373965999999998,NA,NA,NA,NA
Vegetarian diet,addiction,stan model,3.70718e-4,4.6254339999999995e-6,0.005445334499999999,NA,NA,NA,NA
Vegetarian diet,long_term_side_effects,stan model,0.02650135,0.012601489999999998,0.05034770999999999,NA,NA,NA,NA
Vegetarian diet,other,stan model,0.055401099999999995,0.03334445,0.08700894499999995,NA,NA,NA,NA
Vegetarian diet,side_effects,stan model,0.11788199999999999,0.07966737499999998,0.16666789999999998,NA,NA,NA,NA
Vegetarian diet,tolerance,stan model,0.0090462,0.0024576125000000002,0.024312529999999995,NA,NA,NA,NA
Vitamin D,addiction,stan model,2.888155e-4,5.2200034999999996e-6,0.0036269209999999995,NA,NA,NA,NA
Vitamin D,long_term_side_effects,stan model,0.007741045,0.00268563,0.018458094999999997,NA,NA,NA,NA
Vitamin D,other,stan model,0.02122015,0.010574525000000001,0.03661137999999998,NA,NA,NA,NA
Vitamin D,side_effects,stan model,0.01016945,0.003698443,0.022431874999999993,NA,NA,NA,NA
Vitamin D,tolerance,stan model,0.0102748,0.0035239055,0.022817254999999998,NA,NA,NA,NA
Weightlifting,addiction,stan model,0.013229649999999999,0.004842032000000001,0.028815394999999987,NA,NA,NA,NA
Weightlifting,long_term_side_effects,stan model,0.025006149999999998,0.013168625000000002,0.042084739999999995,NA,NA,NA,NA
Weightlifting,other,stan model,0.040831099999999995,0.02511881,0.06313610999999998,NA,NA,NA,NA
Weightlifting,side_effects,stan model,0.018228599999999998,0.008579719,0.03379408999999999,NA,NA,NA,NA
Weightlifting,tolerance,stan model,0.0091806,0.003224429,0.02105716999999998,NA,NA,NA,NA
White jelly mushrooms,addiction,stan model,8.300050000000001e-4,9.138808500000003e-6,0.03079434499999995,NA,NA,NA,NA
White jelly mushrooms,long_term_side_effects,stan model,0.03188825,0.007638812000000002,0.10641594999999998,NA,NA,NA,NA
White jelly mushrooms,other,stan model,0.030446599999999997,0.0105374,0.08114436999999998,NA,NA,NA,NA
White jelly mushrooms,side_effects,stan model,0.09615694999999999,0.027702519999999998,0.26390749999999996,NA,NA,NA,NA
White jelly mushrooms,tolerance,stan model,0.01757545,0.0026293740000000003,0.09237051999999991,NA,NA,NA,NA
Zembrin,addiction,stan model,6.85948e-4,7.8769e-6,0.01783024999999997,NA,NA,NA,NA
Zembrin,long_term_side_effects,stan model,0.03951205,0.012204245,0.1100322499999998,NA,NA,NA,NA
Zembrin,other,stan model,0.02612855,0.0089766745,0.06679036499999999,NA,NA,NA,NA
Zembrin,side_effects,stan model,0.05947695,0.019622965,0.14351269999999994,NA,NA,NA,NA
Zembrin,tolerance,stan model,0.05828925,0.015513225,0.1589678999999999,NA,NA,NA,NA
5-HTP,none,"second version, upper",0.625,0.35873586955697406,0.8371629664482562,5-HTP,16,3,10
5-HTP,other,"second version, upper",0.0625,0.0032711869228588225,0.32285378776396934,5-HTP,16,3,1
5-HTP,side_effects,"second version, upper",0.1875,0.04973125610800626,0.4630765603109675,5-HTP,16,3,3
5-HTP,addiction,"second version, upper",0,0,0.24073601357817534,5-HTP,16,3,0
5-HTP,long_term_side_effects,"second version, upper",0.125,0.021952452670260317,0.3958740242594188,5-HTP,16,3,2
5-HTP,tolerance,"second version, upper",0,0,0.24073601357817534,5-HTP,16,3,0
"7,8-dihydroxyflavone",none,"second version, upper",1,0.3099881064419567,1,"7,8-dihydroxyflavone",3,0,3
"7,8-dihydroxyflavone",other,"second version, upper",0,0,0.6900118935580435,"7,8-dihydroxyflavone",3,0,0
"7,8-dihydroxyflavone",side_effects,"second version, upper",0,0,0.6900118935580435,"7,8-dihydroxyflavone",3,0,0
"7,8-dihydroxyflavone",addiction,"second version, upper",0,0,0.6900118935580435,"7,8-dihydroxyflavone",3,0,0
"7,8-dihydroxyflavone",long_term_side_effects,"second version, upper",0,0,0.6900118935580435,"7,8-dihydroxyflavone",3,0,0
"7,8-dihydroxyflavone",tolerance,"second version, upper",0,0,0.6900118935580435,"7,8-dihydroxyflavone",3,0,0
9-MBC,none,"second version, upper",1,0.05462075552885203,1,9-MBC,1,0,1
9-MBC,other,"second version, upper",0,0,0.9453792444711481,9-MBC,1,0,0
9-MBC,side_effects,"second version, upper",0,0,0.9453792444711481,9-MBC,1,0,0
9-MBC,addiction,"second version, upper",0,0,0.9453792444711481,9-MBC,1,0,0
9-MBC,long_term_side_effects,"second version, upper",0,0,0.9453792444711481,9-MBC,1,0,0
9-MBC,tolerance,"second version, upper",0,0,0.9453792444711481,9-MBC,1,0,0
Adderall,none,"second version, upper",0.3488372093023256,0.21451798242809117,0.5098817795556443,Adderall,43,0,15
Adderall,other,"second version, upper",0.11627906976744186,0.043609863336831325,0.25881703157009656,Adderall,43,0,5
Adderall,side_effects,"second version, upper",0.23255813953488372,0.12282362106349143,0.38996832101168266,Adderall,43,0,10
Adderall,addiction,"second version, upper",0.13953488372093023,0.05802747315607358,0.2862664620296206,Adderall,43,0,6
Adderall,long_term_side_effects,"second version, upper",0.11627906976744186,0.043609863336831325,0.25881703157009656,Adderall,43,0,5
Adderall,tolerance,"second version, upper",0.046511627906976744,0.008097210650254363,0.17055984812993255,Adderall,43,0,2
Adrafinil,none,"second version, upper",0.18181818181818182,0.03213862287956568,0.5224504132136604,Adrafinil,11,1,2
Adrafinil,other,"second version, upper",0,0,0.3214479157804957,Adrafinil,11,1,0
Adrafinil,side_effects,"second version, upper",0.36363636363636365,0.12365081308219124,0.6838636909540885,Adrafinil,11,1,4
Adrafinil,addiction,"second version, upper",0,0,0.3214479157804957,Adrafinil,11,1,0
Adrafinil,long_term_side_effects,"second version, upper",0.2727272727272727,0.0732766596779932,0.6068339021789112,Adrafinil,11,1,3
Adrafinil,tolerance,"second version, upper",0.18181818181818182,0.03213862287956568,0.5224504132136604,Adrafinil,11,1,2
Agmatine,none,"second version, upper",0.4,0.07258403998566343,0.8295764193564121,Agmatine,5,1,2
Agmatine,other,"second version, upper",0.2,0.010529954359016613,0.7012089459276065,Agmatine,5,1,1
Agmatine,side_effects,"second version, upper",0.2,0.010529954359016613,0.7012089459276065,Agmatine,5,1,1
Agmatine,addiction,"second version, upper",0,0,0.5370560174675231,Agmatine,5,1,0
Agmatine,long_term_side_effects,"second version, upper",0,0,0.5370560174675231,Agmatine,5,1,0
Agmatine,tolerance,"second version, upper",0.2,0.010529954359016613,0.7012089459276065,Agmatine,5,1,1
Alpha-GPC,none,"second version, upper",0.6666666666666666,0.35436901346625277,0.8872714061906032,Alpha-GPC,12,7,8
Alpha-GPC,other,"second version, upper",0,0,0.3012540390822178,Alpha-GPC,12,7,0
Alpha-GPC,side_effects,"second version, upper",0.16666666666666666,0.029409109222509576,0.4911858069899236,Alpha-GPC,12,7,2
Alpha-GPC,addiction,"second version, upper",0,0,0.3012540390822178,Alpha-GPC,12,7,0
Alpha-GPC,long_term_side_effects,"second version, upper",0.08333333333333333,0.004365467018419555,0.402461395768921,Alpha-GPC,12,7,1
Alpha-GPC,tolerance,"second version, upper",0.08333333333333333,0.004365467018419555,0.402461395768921,Alpha-GPC,12,7,1
Alprazolam (Xanax),none,"second version, upper",0.36363636363636365,0.12365081308219124,0.6838636909540885,Alprazolam (Xanax),11,1,4
Alprazolam (Xanax),other,"second version, upper",0.09090909090909091,0.004763872372260359,0.42883080764263914,Alprazolam (Xanax),11,1,1
Alprazolam (Xanax),side_effects,"second version, upper",0.09090909090909091,0.004763872372260359,0.42883080764263914,Alprazolam (Xanax),11,1,1
Alprazolam (Xanax),addiction,"second version, upper",0.18181818181818182,0.03213862287956568,0.5224504132136604,Alprazolam (Xanax),11,1,2
Alprazolam (Xanax),long_term_side_effects,"second version, upper",0.09090909090909091,0.004763872372260359,0.42883080764263914,Alprazolam (Xanax),11,1,1
Alprazolam (Xanax),tolerance,"second version, upper",0.18181818181818182,0.03213862287956568,0.5224504132136604,Alprazolam (Xanax),11,1,2
Aniracetam,none,"second version, upper",0.8,0.5137318468947847,0.9468545635439739,Aniracetam,15,2,12
Aniracetam,other,"second version, upper",0,0,0.25346786096061685,Aniracetam,15,2,0
Aniracetam,side_effects,"second version, upper",0.2,0.05314543645602609,0.4862681531052153,Aniracetam,15,2,3
Aniracetam,addiction,"second version, upper",0,0,0.25346786096061685,Aniracetam,15,2,0
Aniracetam,long_term_side_effects,"second version, upper",0,0,0.25346786096061685,Aniracetam,15,2,0
Aniracetam,tolerance,"second version, upper",0,0,0.25346786096061685,Aniracetam,15,2,0
Armodafinil,none,"second version, upper",0.6,0.27366968961231825,0.8630694365299644,Armodafinil,10,1,6
Armodafinil,other,"second version, upper",0,0,0.34453721830692247,Armodafinil,10,1,0
Armodafinil,side_effects,"second version, upper",0.3,0.0809478242099945,0.6463292764888311,Armodafinil,10,1,3
Armodafinil,addiction,"second version, upper",0,0,0.34453721830692247,Armodafinil,10,1,0
Armodafinil,long_term_side_effects,"second version, upper",0.1,0.005242301569677728,0.4588460161566561,Armodafinil,10,1,1
Armodafinil,tolerance,"second version, upper",0,0,0.34453721830692247,Armodafinil,10,1,0
Ashwagandha,none,"second version, upper",0.7916666666666666,0.5729349997465611,0.9206402846052802,Ashwagandha,24,13,19
Ashwagandha,other,"second version, upper",0.08333333333333333,0.014566727545873641,0.284711773104306,Ashwagandha,24,13,2
Ashwagandha,side_effects,"second version, upper",0.08333333333333333,0.014566727545873641,0.284711773104306,Ashwagandha,24,13,2
Ashwagandha,addiction,"second version, upper",0,0,0.17171500681711596,Ashwagandha,24,13,0
Ashwagandha,long_term_side_effects,"second version, upper",0,0,0.17171500681711596,Ashwagandha,24,13,0
Ashwagandha,tolerance,"second version, upper",0.041666666666666664,0.0021788559964066555,0.23116245154473392,Ashwagandha,24,13,1
Bacopa,none,"second version, upper",0.8,0.29879105407239365,0.9894700456409834,Bacopa,5,5,4
Bacopa,other,"second version, upper",0,0,0.5370560174675231,Bacopa,5,5,0
Bacopa,side_effects,"second version, upper",0.2,0.010529954359016613,0.7012089459276065,Bacopa,5,5,1
Bacopa,addiction,"second version, upper",0,0,0.5370560174675231,Bacopa,5,5,0
Bacopa,long_term_side_effects,"second version, upper",0,0,0.5370560174675231,Bacopa,5,5,0
Bacopa,tolerance,"second version, upper",0,0,0.5370560174675231,Bacopa,5,5,0
Berberine,none,"second version, upper",0.5,0.15003898915214955,0.8499610108478505,Berberine,4,2,2
Berberine,other,"second version, upper",0.25,0.013191161823726604,0.7805734799346371,Berberine,4,2,1
Berberine,side_effects,"second version, upper",0,0,0.6042269655172212,Berberine,4,2,0
Berberine,addiction,"second version, upper",0,0,0.6042269655172212,Berberine,4,2,0
Berberine,long_term_side_effects,"second version, upper",0.25,0.013191161823726604,0.7805734799346371,Berberine,4,2,1
Berberine,tolerance,"second version, upper",0,0,0.6042269655172212,Berberine,4,2,0
Black Seed Oil (Nigella sativa),none,"second version, upper",1,0.19786745576231118,1,Black Seed Oil (Nigella sativa),2,3,2
Black Seed Oil (Nigella sativa),other,"second version, upper",0,0,0.8021325442376889,Black Seed Oil (Nigella sativa),2,3,0
Black Seed Oil (Nigella sativa),side_effects,"second version, upper",0,0,0.8021325442376889,Black Seed Oil (Nigella sativa),2,3,0
Black Seed Oil (Nigella sativa),addiction,"second version, upper",0,0,0.8021325442376889,Black Seed Oil (Nigella sativa),2,3,0
Black Seed Oil (Nigella sativa),long_term_side_effects,"second version, upper",0,0,0.8021325442376889,Black Seed Oil (Nigella sativa),2,3,0
Black Seed Oil (Nigella sativa),tolerance,"second version, upper",0,0,0.8021325442376889,Black Seed Oil (Nigella sativa),2,3,0
BPC-157,none,"second version, upper",1,0.05462075552885203,1,BPC-157,1,0,1
BPC-157,other,"second version, upper",0,0,0.9453792444711481,BPC-157,1,0,0
BPC-157,side_effects,"second version, upper",0,0,0.9453792444711481,BPC-157,1,0,0
BPC-157,addiction,"second version, upper",0,0,0.9453792444711481,BPC-157,1,0,0
BPC-157,long_term_side_effects,"second version, upper",0,0,0.9453792444711481,BPC-157,1,0,0
BPC-157,tolerance,"second version, upper",0,0,0.9453792444711481,BPC-157,1,0,0
Bright lights in morning / Dawn simulator,none,"second version, upper",1,0.7707788601203909,1,Bright lights in morning / Dawn simulator,17,12,17
Bright lights in morning / Dawn simulator,other,"second version, upper",0,0,0.22922113987960907,Bright lights in morning / Dawn simulator,17,12,0
Bright lights in morning / Dawn simulator,side_effects,"second version, upper",0,0,0.22922113987960907,Bright lights in morning / Dawn simulator,17,12,0
Bright lights in morning / Dawn simulator,addiction,"second version, upper",0,0,0.22922113987960907,Bright lights in morning / Dawn simulator,17,12,0
Bright lights in morning / Dawn simulator,long_term_side_effects,"second version, upper",0,0,0.22922113987960907,Bright lights in morning / Dawn simulator,17,12,0
Bright lights in morning / Dawn simulator,tolerance,"second version, upper",0,0,0.22922113987960907,Bright lights in morning / Dawn simulator,17,12,0
Bromantane,none,"second version, upper",1,0.19786745576231118,1,Bromantane,2,1,2
Bromantane,other,"second version, upper",0,0,0.8021325442376889,Bromantane,2,1,0
Bromantane,side_effects,"second version, upper",0,0,0.8021325442376889,Bromantane,2,1,0
Bromantane,addiction,"second version, upper",0,0,0.8021325442376889,Bromantane,2,1,0
Bromantane,long_term_side_effects,"second version, upper",0,0,0.8021325442376889,Bromantane,2,1,0
Bromantane,tolerance,"second version, upper",0,0,0.8021325442376889,Bromantane,2,1,0
"Bupropion (Wellbutrin, Zyban...)",none,"second version, upper",0.15384615384615385,0.027107071700715694,0.46337566496925403,"Bupropion (Wellbutrin, Zyban...)",13,5,2
"Bupropion (Wellbutrin, Zyban...)",other,"second version, upper",0.07692307692307693,0.004028557215936235,0.37912013780251375,"Bupropion (Wellbutrin, Zyban...)",13,5,1
"Bupropion (Wellbutrin, Zyban...)",side_effects,"second version, upper",0.6923076923076923,0.38884902066574384,0.896414789896713,"Bupropion (Wellbutrin, Zyban...)",13,5,9
"Bupropion (Wellbutrin, Zyban...)",addiction,"second version, upper",0,0,0.2834440941879391,"Bupropion (Wellbutrin, Zyban...)",13,5,0
"Bupropion (Wellbutrin, Zyban...)",long_term_side_effects,"second version, upper",0.07692307692307693,0.004028557215936235,0.37912013780251375,"Bupropion (Wellbutrin, Zyban...)",13,5,1
"Bupropion (Wellbutrin, Zyban...)",tolerance,"second version, upper",0,0,0.2834440941879391,"Bupropion (Wellbutrin, Zyban...)",13,5,0
Caffeine,none,"second version, upper",0.20987654320987653,0.13037571638744852,0.3174167878206577,Caffeine,81,15,17
Caffeine,other,"second version, upper",0.024691358024691357,0.004288258022411206,0.09459746488593003,Caffeine,81,15,2
Caffeine,side_effects,"second version, upper",0.08641975308641975,0.038399684385897456,0.1754170638247891,Caffeine,81,15,7
Caffeine,addiction,"second version, upper",0.20987654320987653,0.13037571638744852,0.3174167878206577,Caffeine,81,15,17
Caffeine,long_term_side_effects,"second version, upper",0.14814814814814814,0.08216962623878543,0.2484203480163023,Caffeine,81,15,12
Caffeine,tolerance,"second version, upper",0.32098765432098764,0.2240175889639737,0.435126989366483,Caffeine,81,15,26
