userID,itemID,rating,issue,time
38609794,"Fermented drinks (Kefir, Kombucha...)",2,None / Unsure,1638299320.0322342
38609794,Berberine,2,None / Unsure,1638299320.0322342
38609794,"SNRIs (Cymbalta, Effexor...)",2,None / Unsure,1638299320.0322342
38609794,"SSRIs (Prozac, Lexapro...)",5,None / Unsure,1638299320.0322342
38609794,Trying to get more sleep,2,None / Unsure,1638299320.0322342
38609794,Modafinil,2,None / Unsure,1638299320.0322342
38609794,Bacopa,2,None / Unsure,1638299320.0322342
38609794,CBD,2,None / Unsure,1638299320.0322342
38681028,Trying to get more sleep,7,None / Unsure,1638242333.8353777
38681028,Caffeine,6,None / Unsure,1638242333.8353777
38681028,Theanine,4,None / Unsure,1638242333.8353777
38681028,Melatonin,4,None / Unsure,1638242333.8353777
38681028,CBD,4,None / Unsure,1638242333.8353777
38681028,Lion's Mane,2,None / Unsure,1638242333.8353777
38681028,Ketogenic diet,3,None / Unsure,1638242333.8353777
38683770,Ashwagandha,5,None / Unsure,1638240004.8260164
38683770,Adderall,10,None / Unsure,1638240004.8260164
38683770,Psilocybin (microdose),8,None / Unsure,1638240004.8260164
38683770,CBD,0,None / Unsure,1638240004.8260164
38683770,Tryptophan,0,None / Unsure,1638240004.8260164
38683770,Magnesium,5,None / Unsure,1638240004.8260164
38683770,Niacin,3,None / Unsure,1638240004.8260164
38683770,Curcumin,0,None / Unsure,1638240004.8260164
38683770,Lion's Mane,5,None / Unsure,1638240004.8260164
38683770,Trying to get more sleep,8,None / Unsure,1638240004.8260164
38683770,Ginseng,3,Had to stop because of side effects,1638240004.8260164
38683770,Aniracetam,5,None / Unsure,1638240004.8260164
38683770,Caffeine,10,None / Unsure,1638240004.8260164
38683770,Ginkgo Biloba,0,None / Unsure,1638240004.8260164
38683770,"SSRIs (Prozac, Lexapro...)",0,None / Unsure,1638240004.8260164
38683770,Carnitine / Acetyl-L-Carnitine (ALCAR),0,None / Unsure,1638240004.8260164
38683770,Creatine,3,Had to stop because of side effects,1638240004.8260164
38683770,Ketogenic diet,5,Other issues,1638240004.8260164
38683770,"Bupropion (Wellbutrin, Zyban...)",0,Had to stop because of side effects,1638240004.8260164
38683770,Valerian Root,2,None / Unsure,1638240004.8260164
38683770,Omega-3 Supplements,2,None / Unsure,1638240004.8260164
38683770,"Fermented drinks (Kefir, Kombucha...)",7,None / Unsure,1638240004.8260164
38683770,Probiotics,3,None / Unsure,1638240004.8260164
38683770,Melatonin,2,None / Unsure,1638240004.8260164
38700114,Nicotine,5,None / Unsure,1638624679.5750318
38700114,"High intensity cardio (HIIT, soccer...)",4,None / Unsure,1638624679.5750318
38700114,"Low intensity cardio (hiking, light jogging...)",5,None / Unsure,1638624679.5750318
38700114,Trying to get more sleep,9,None / Unsure,1638624679.5750318
38700114,Bright lights in morning / Dawn simulator,7,None / Unsure,1638624679.5750318
38700114,Caffeine,4,None / Unsure,1638624679.5750318
38700114,Ginkgo Biloba,0,None / Unsure,1638624679.5750318
387574,Omega-3 Supplements,0,None / Unsure,1638250603.045136
387574,Ketogenic diet,0,None / Unsure,1638250603.045136
387574,Bright lights in morning / Dawn simulator,0,None / Unsure,1638250603.045136
387574,Trying to get more sleep,0,None / Unsure,1638250603.045136
387574,Caffeine,8,None / Unsure,1638250603.045136
387574,Melatonin,0,None / Unsure,1638250603.045136
387574,Nicotine,2,None / Unsure,1638250603.045136
38767357,Kratom,1,Had to stop because of side effects,1638225868.1488364
38767357,Omega-3 Supplements,1,None / Unsure,1638225868.1488364
38767357,Theanine,9,None / Unsure,1638225868.1488364
38767357,Nicotine,5,None / Unsure,1638225868.1488364
38767357,Trying to get more sleep,8,None / Unsure,1638225868.1488364
38767357,Carnitine / Acetyl-L-Carnitine (ALCAR),9,None / Unsure,1638225868.1488364
38767357,Ginseng,2,None / Unsure,1638225868.1488364
38767357,N-acetyl Cysteine (NAC),9,None / Unsure,1638225868.1488364
38767357,Melatonin,7,None / Unsure,1638225868.1488364
38767357,Caffeine,3,Had to stop because of side effects,1638225868.1488364
38767357,5-HTP,3,Had to stop because of side effects,1638225868.1488364
38767357,Ginkgo Biloba,3,None / Unsure,1638225868.1488364
38767357,CBD,8,Other issues,1638225868.1488364
38767357,Magnesium,10,None / Unsure,1638225868.1488364
38851608,"Low intensity cardio (hiking, light jogging...)",9,None / Unsure,1638437275.9171848
38851608,Magnesium,7,None / Unsure,1638437275.9171848
38851608,Bright lights in morning / Dawn simulator,4,None / Unsure,1638437275.9171848
38851608,Caffeine,0,None / Unsure,1638437275.9171848
38851608,Curcumin,9,None / Unsure,1638437275.9171848
38851608,N-acetyl Cysteine (NAC),6,None / Unsure,1638437275.9171848
38851608,Ashwagandha,7,None / Unsure,1638437275.9171848
38851608,Omega-3 Supplements,8,None / Unsure,1638437275.9171848
38851608,Trying to get more sleep,8,None / Unsure,1638437275.9171848
38851608,Glycine,8,None / Unsure,1638437275.9171848
38851608,"Fermented drinks (Kefir, Kombucha...)",3,None / Unsure,1638437275.9171848
38851608,"High intensity cardio (HIIT, soccer...)",8,None / Unsure,1638437275.9171848
38851608,Tyrosine,7,None / Unsure,1638437275.9171848
38851608,Ketogenic diet,4,Had to stop because of side effects,1638437275.9171848
38851608,Inositol,10,None / Unsure,1638437275.9171848
38851608,Tryptophan,8,None / Unsure,1638437275.9171848
38851608,Berberine,6,Other issues,1638437275.9171848
38867682,Bacopa,8,None / Unsure,1639014528.708787
38933411,Caffeine,5,None / Unsure,1638275276.2465184
38933411,Magnesium,0,None / Unsure,1638275276.2465184
38933411,Ginkgo Biloba,0,None / Unsure,1638275276.2465184
38933411,Omega-3 Supplements,0,None / Unsure,1638275276.2465184
38933411,Black Seed Oil (Nigella sativa),8,None / Unsure,1638275276.2465184
38933411,Alpha-GPC,0,None / Unsure,1638275276.2465184
38933411,Carnitine / Acetyl-L-Carnitine (ALCAR),0,None / Unsure,1638275276.2465184
38933411,Ketogenic diet,4,None / Unsure,1638275276.2465184
38933411,Creatine,0,None / Unsure,1638275276.2465184
38933411,Ashwagandha,0,None / Unsure,1638275276.2465184
38933411,Theanine,0,None / Unsure,1638275276.2465184
38949325,Phenylpiracetam,9,None / Unsure,1638319662.3045952
38949325,Ashwagandha,9,None / Unsure,1638319662.3045952
38949325,Phenibut,7,None / Unsure,1638319662.3045952
38949325,"Fermented drinks (Kefir, Kombucha...)",7,None / Unsure,1638319662.3045952
38949325,Trying to get less sleep,0,None / Unsure,1638319662.3045952
38949325,Trying to get more sleep,5,None / Unsure,1638319662.3045952
38949325,Theanine,7,None / Unsure,1638319662.3045952
38949325,Creatine,3,None / Unsure,1638319662.3045952
38949325,"High intensity cardio (HIIT, soccer...)",8,Other issues,1638319662.3045952
38949325,Alpha-GPC,3,None / Unsure,1638319662.3045952
38949325,Semax (or NA-Semax etc),7,None / Unsure,1638319662.3045952
38949325,Caffeine,10,Developed tolerance,1638319662.3045952
38949325,Weightlifting,7,None / Unsure,1638319662.3045952
38949325,CBD,9,Persistent side effects,1638319662.3045952
38949325,Modafinil,9,Developed tolerance,1638319662.3045952
38949325,Piracetam,2,None / Unsure,1638319662.3045952
38949325,Choline,5,None / Unsure,1638319662.3045952
38949325,Adrafinil,7,Other issues,1638319662.3045952
38949325,Rhodiola,3,None / Unsure,1638319662.3045952
38949325,Lion's Mane,7,Had to stop because of side effects,1638319662.3045952
38949325,Omega-3 Supplements,7,None / Unsure,1638319662.3045952
38949325,Selank (or NA-Selank etc),9,None / Unsure,1638319662.3045952
38949325,Noopept,3,Had to stop because of side effects,1638319662.3045952
38949325,Shilajit,0,None / Unsure,1638319662.3045952
38949325,Valerian Root,6,None / Unsure,1638319662.3045952
38949325,Probiotics,2,None / Unsure,1638319662.3045952
38949325,"Low intensity cardio (hiking, light jogging...)",5,None / Unsure,1638319662.3045952
38949325,"SSRIs (Prozac, Lexapro...)",9,Persistent side effects,1638319662.3045952
38949325,Nicotine,0,Developed addiction,1638319662.3045952
38949325,Bright lights in morning / Dawn simulator,8,None / Unsure,1638319662.3045952
38949325,Kava,8,None / Unsure,1638319662.3045952
38949325,Cordyceps,8,Had to stop because of side effects,1638319662.3045952
38949325,Magnesium,10,None / Unsure,1638319662.3045952
38949325,Ginkgo Biloba,3,Had to stop because of side effects,1638319662.3045952
38949325,Melatonin,3,None / Unsure,1638319662.3045952
38949325,Vegetarian diet,10,None / Unsure,1638319662.3045952
38949325,Psilocybin (microdose),10,Other issues,1638319662.3045952
38949325,Vegan diet,2,None / Unsure,1638319662.3045952
38949325,Ginseng,7,None / Unsure,1638319662.3045952
38990315,Unifiram,0,[],1642319377.828522
38990315,"7,8-dihydroxyflavone",0,[],1642319377.828522
38990315,Omega-3 Supplements,5,[],1642319377.828522
38990315,Ketogenic diet,8,[],1642319377.828522
38990315,Caffeine,10,[],1642319377.828522
38990315,Bright lights in morning / Dawn simulator,9,[],1642319377.828522
38990315,CBD,7,[],1642319377.828522
38990315,"Low intensity cardio (hiking, light jogging...)",8,[],1642319377.828522
38990315,Trying to get more sleep,10,[],1642319377.828522
38992778,Ketogenic diet,5,None / Unsure,1638359528.1621768
38992778,Lion's Mane,4,None / Unsure,1638359528.1621768
38992778,Weightlifting,6,None / Unsure,1638359528.1621768
38992778,"High intensity cardio (HIIT, soccer...)",6,None / Unsure,1638359528.1621768
38992778,Kratom,4,None / Unsure,1638359528.1621768
38992778,Red reishi mushrooms,3,None / Unsure,1638359528.1621768
38992778,Nicotine,4,None / Unsure,1638359528.1621768
38992778,Psilocybin (microdose),7,None / Unsure,1638359528.1621768
38992778,Melatonin,1,None / Unsure,1638359528.1621768
38992778,Adderall,8,None / Unsure,1638359528.1621768
38992778,Caffeine,5,None / Unsure,1638359528.1621768
38992778,5-HTP,4,None / Unsure,1638359528.1621768
38999324,Ketogenic diet,4,None / Unsure,1638228574.7643664
38999324,Melatonin,8,None / Unsure,1638228574.7643664
38999324,Modafinil,9,Developed tolerance,1638228574.7643664
38999324,Phenibut,7,Developed tolerance,1638228574.7643664
39072364,Weightlifting,7,[],1642308185.7698798
39072364,No Fap (or otherwise avoiding masturbation),1,[],1642308185.7698798
39072364,"Bupropion (Wellbutrin, Zyban...)",1,[],1642308185.7698798
39072364,"SSRIs (Prozac, Lexapro...)",7,[],1642308185.7698798
39072364,Vitamin D,3,[],1642308185.7698798
39072364,Nicotine,3,[],1642308185.7698798
39072364,Caffeine,6,[],1642308185.7698798
39072364,Trying to get more sleep,4,[],1642308185.7698798
39072364,Intermittent fasting,7,[],1642308185.7698798
39072364,Omega-3 Supplements,1,[],1642308185.7698798
39072364,Adderall,7,['None'],1642308185.7698798
39072364,Melatonin,4,[],1642308185.7698798
39072364,Meditation,3,[],1642308185.7698798
39078905,Caffeine,5,None / Unsure,1639684689.9782336
39078905,No Fap (or otherwise avoiding masturbation),3,None / Unsure,1639684689.9782336
39078905,Meditation,1,None / Unsure,1639684689.9782336
39078905,"Low intensity cardio (hiking, light jogging...)",6,None / Unsure,1639684689.9782336
39078905,Intermittent fasting,3,None / Unsure,1639684689.9782336
39078905,Cold shower / Ice bath,2,None / Unsure,1639684689.9782336
39078905,Adderall,7,None / Unsure,1639684689.9782336
39260651,Caffeine,3,[],1642294600.2435465
39260651,Vegan diet,0,[],1642294600.2435465
39260651,Methylphenidate (Ritalin),5,"['Developed tolerance', 'Persistent side effects']",1642294600.2435465
39260651,"Low intensity cardio (hiking, light jogging...)",1,[],1642294600.2435465
39260651,Intermittent fasting,0,[],1642294600.2435465
39260651,Magnesium,0,[],1642294600.2435465
39260651,Dextroamphetamine (Dexedrine),5,"['Developed tolerance', 'Persistent side effects']",1642294600.2435465
39260651,Weightlifting,1,[],1642294600.2435465
39260651,Trying to get less sleep,3,['Had to stop because of side effects'],1642294600.2435465
39260651,Trying to get more sleep,1,[],1642294600.2435465
39318916,Niacin,0,None / Unsure,1638243490.4780307
39318916,N-Acetyl-L-Tyrosine,0,None / Unsure,1638243490.4780307
39318916,Inositol,0,None / Unsure,1638243490.4780307
39318916,Sarcosine,0,None / Unsure,1638243490.4780307
39318916,Ashwagandha,0,None / Unsure,1638243490.4780307
39318916,Curcumin,4,None / Unsure,1638243490.4780307
39318916,Carnitine / Acetyl-L-Carnitine (ALCAR),7,None / Unsure,1638243490.4780307
39318916,GABA,0,None / Unsure,1638243490.4780307
39318916,Probiotics,0,None / Unsure,1638243490.4780307
39318916,Trying to get more sleep,7,None / Unsure,1638243490.4780307
39318916,NSI-189,7,None / Unsure,1638243490.4780307
39318916,Methylene blue,0,None / Unsure,1638243490.4780307
39318916,Noopept,4,None / Unsure,1638243490.4780307
39318916,Huperzine-A,4,None / Unsure,1638243490.4780307
39318916,Melatonin,5,None / Unsure,1638243490.4780307
39318916,Alpha-GPC,0,None / Unsure,1638243490.4780307
39318916,No Fap (or otherwise avoiding masturbation),8,None / Unsure,1638243490.4780307
39318916,Selank (or NA-Selank etc),0,None / Unsure,1638243490.4780307
39318916,Theacrine (aka Teacrine),0,None / Unsure,1638243490.4780307
39318916,Valerian Root,0,None / Unsure,1638243490.4780307
39318916,Lemon balm,6,None / Unsure,1638243490.4780307
39318916,Bromantane,6,None / Unsure,1638243490.4780307
39318916,Creatine,7,None / Unsure,1638243490.4780307
39318916,Aniracetam,9,None / Unsure,1638243490.4780307
39318916,Caffeine,3,None / Unsure,1638243490.4780307
39318916,Saffron,0,None / Unsure,1638243490.4780307
39318916,Lion's Mane,5,None / Unsure,1638243490.4780307
39318916,Theanine,0,None / Unsure,1638243490.4780307
39318916,BPC-157,2,None / Unsure,1638243490.4780307
39318916,N-acetyl Cysteine (NAC),7,None / Unsure,1638243490.4780307
39318916,Omega-3 Supplements,4,None / Unsure,1638243490.4780307
39318916,Magnesium,3,None / Unsure,1638243490.4780307
39318916,Carnitine / Acetyl-L-Carnitine (ALCAR),7,None / Unsure,1638243490.4780307
39356611,Omega-3 Supplements,0,None / Unsure,1638258755.7413511
39356611,Modafinil,1,None / Unsure,1638258755.7413511
39356611,"Bupropion (Wellbutrin, Zyban...)",2,None / Unsure,1638258755.7413511
39356611,Lion's Mane,0,None / Unsure,1638258755.7413511
39356611,Caffeine,1,None / Unsure,1638258755.7413511
39356611,Magnesium,0,None / Unsure,1638258755.7413511
39356611,Phenibut,0,None / Unsure,1638258755.7413511
39356611,Trying to get more sleep,0,None / Unsure,1638258755.7413511
39356611,Oxiracetam,0,None / Unsure,1638258755.7413511
39356611,Noopept,8,None / Unsure,1638258755.7413511
39356611,Melatonin,0,None / Unsure,1638258755.7413511
39356611,Nicotine,2,None / Unsure,1638258755.7413511
39356611,Trying to get less sleep,0,None / Unsure,1638258755.7413511
39411209,Ginseng,0,None / Unsure,1638300159.8084338
39411209,Ashwagandha,0,None / Unsure,1638300159.8084338
39411209,Lion's Mane,2,None / Unsure,1638300159.8084338
39411209,Curcumin,3,None / Unsure,1638300159.8084338
39411209,Choline,5,None / Unsure,1638300159.8084338
39411209,Omega-3 Supplements,6,None / Unsure,1638300159.8084338
39411209,Trying to get more sleep,7,None / Unsure,1638300159.8084338
39411209,Carnitine / Acetyl-L-Carnitine (ALCAR),6,None / Unsure,1638300159.8084338
39411209,Melatonin,4,None / Unsure,1638300159.8084338
39411209,Trying to get less sleep,4,None / Unsure,1638300159.8084338
39411209,Ketogenic diet,2,None / Unsure,1638300159.8084338
39411209,Creatine,5,None / Unsure,1638300159.8084338
39411209,Theanine,5,None / Unsure,1638300159.8084338
39411209,Magnesium,5,None / Unsure,1638300159.8084338
39411209,Black Seed Oil (Nigella sativa),2,None / Unsure,1638300159.8084338
39411209,No Fap (or otherwise avoiding masturbation),1,None / Unsure,1638300159.8084338
39411209,Bright lights in morning / Dawn simulator,5,None / Unsure,1638300159.8084338
39411209,Sulbutiamine,3,None / Unsure,1638300159.8084338
39421489,Modafinil,0,Had to stop because of side effects,1638249201.8546822
39421489,Adderall,0,Had to stop because of side effects,1638249201.8546822
39421489,Dextroamphetamine (Dexedrine),0,Developed addiction,1638249201.8546822
39421489,"SSRIs (Prozac, Lexapro...)",3,None / Unsure,1638249201.8546822
39421489,CBD,3,Persistent side effects,1638249201.8546822
39421489,Kava,3,None / Unsure,1638249201.8546822
39421489,Magnesium,7,None / Unsure,1638249201.8546822
39421489,Omega-3 Supplements,2,Persistent side effects,1638249201.8546822
39421489,Valerian Root,2,None / Unsure,1638249201.8546822
39421489,Caffeine,8,Developed addiction,1638249201.8546822
39421489,"Bupropion (Wellbutrin, Zyban...)",0,Persistent side effects,1638249201.8546822
39421489,Theanine,0,Had to stop because of side effects,1638249201.8546822
39568549,Rhodiola,6,[],1642311840.1053135
39568549,Vegetarian diet,0,[],1642311840.1053135
39568549,Psilocybin (microdose),6,[],1642311840.1053135
39568549,Nicotine,9,[],1642311840.1053135
39568549,Vitamin D,0,[],1642311840.1053135
39568549,Ginseng,0,[],1642311840.1053135
39568549,Ginkgo Biloba,0,[],1642311840.1053135
39568549,St John's Wort,8,[],1642311840.1053135
39568549,Caffeine,9,[],1642311840.1053135
39568549,Omega-3 Supplements,0,[],1642311840.1053135
39568549,Magnesium,0,[],1642311840.1053135
39568549,Probiotics,0,[],1642311840.1053135
39568549,5-HTP,0,[],1642311840.1053135
39568549,Paleo diet,7,[],1642311840.1053135
39568549,Ashwagandha,0,['Had to stop because of side effects'],1642311840.1053135
39584431,Caffeine,5,Developed tolerance,1638285277.329059
39584431,CBD,3,Other issues,1638285277.329059
39619098,Oxiracetam,5,None / Unsure,1638354631.6409223
39619098,Caffeine,7,None / Unsure,1638354631.6409223
39619098,Modafinil,3,None / Unsure,1638354631.6409223
39619098,Trying to get more sleep,8,None / Unsure,1638354631.6409223
39619098,Piracetam,5,None / Unsure,1638354631.6409223
39619098,Noopept,7,None / Unsure,1638354631.6409223
39619098,Ashwagandha,3,None / Unsure,1638354631.6409223
39619098,Probiotics,6,None / Unsure,1638354631.6409223
39619098,Magnesium,5,None / Unsure,1638354631.6409223
39619098,Choline,5,None / Unsure,1638354631.6409223
39619098,Theanine,6,None / Unsure,1638354631.6409223
39628693,Ashwagandha,6,None / Unsure,1638382130.486528
39628693,Bacopa,7,Other issues,1638382130.486528
39628693,"High intensity cardio (HIIT, soccer...)",8,None / Unsure,1638382130.486528
39628693,Theanine,8,None / Unsure,1638382130.486528
39628693,Magnesium,9,None / Unsure,1638382130.486528
39674374,Caffeine,10,[],1642321596.5832736
39674374,Vitamin D,6,[],1642321596.5832736
39674374,Creatine,9,[],1642321596.5832736
39674374,Omega-3 Supplements,0,[],1642321596.5832736
39674374,Magnesium,10,[],1642321596.5832736
39674374,Nicotine,6,[],1642321596.5832736
39674374,LSD (microdose),5,[],1642321596.5832736
39674374,Taurine,9,[],1642321596.5832736
39674374,Glycine,9,[],1642321596.5832736
39674374,Rhodiola,6,[],1642321596.5832736
39674374,Bright lights in morning / Dawn simulator,9,[],1642321596.5832736
39674374,Lion's Mane,9,[],1642321596.5832736
39674374,N-acetyl Cysteine (NAC),8,[],1642321596.5832736
39674374,Piracetam,6,[],1642321596.5832736
39674374,Bacopa,8,[],1642321596.5832736
39674374,Black Seed Oil (Nigella sativa),10,[],1642321596.5832736
39674374,Modafinil,3,[],1642321596.5832736
39674374,Curcumin,5,[],1642321596.5832736
39674374,Methylphenidate (Ritalin),3,[],1642321596.5832736
39674374,Shilajit,7,[],1642321596.5832736
39674374,Probiotics,10,[],1642321596.5832736
39674374,Berberine,9,[],1642321596.5832736
39674374,Ashwagandha,5,[],1642321596.5832736
39674374,Melatonin,6,[],1642321596.5832736
39674374,Theanine,9,[],1642321596.5832736
39674374,Methylene blue,8,[],1642321596.5832736
39674374,Inositol,8,[],1642321596.5832736
39768447,St John's Wort,1,None / Unsure,1638226007.6866283
39768447,Curcumin,1,None / Unsure,1638226007.6866283
39768447,Trying to get more sleep,7,None / Unsure,1638226007.6866283
39768447,Vegetarian diet,3,None / Unsure,1638226007.6866283
39768447,Creatine,4,None / Unsure,1638226007.6866283
39768447,Caffeine,7,Had to stop because of side effects,1638226007.6866283
39768447,CBD,2,None / Unsure,1638226007.6866283
39768447,Nicotine,4,Had to stop because of side effects,1638226007.6866283
39768447,LSD (microdose),1,None / Unsure,1638226007.6866283
39768447,Magnesium,4,None / Unsure,1638226007.6866283
39768447,Emoxypine,4,None / Unsure,1638226007.6866283
39768447,Omega-3 Supplements,2,None / Unsure,1638226007.6866283
39768447,Ashwagandha,3,None / Unsure,1638226007.6866283
39933839,Melatonin,1,None / Unsure,1638252399.0552883
39933839,Probiotics,5,None / Unsure,1638252399.0552883
39933839,Glycine,1,None / Unsure,1638252399.0552883
39933839,Vegetarian diet,8,None / Unsure,1638252399.0552883
39933839,"Fermented drinks (Kefir, Kombucha...)",1,None / Unsure,1638252399.0552883
39933839,5-HTP,3,None / Unsure,1638252399.0552883
39933839,N-acetyl Cysteine (NAC),2,None / Unsure,1638252399.0552883
39933839,Omega-3 Supplements,7,None / Unsure,1638252399.0552883
39933839,Nicotine,4,Persistent side effects,1638252399.0552883
39933839,Trying to get more sleep,5,None / Unsure,1638252399.0552883
39933839,Caffeine,5,None / Unsure,1638252399.0552883
39933839,"SNRIs (Cymbalta, Effexor...)",9,None / Unsure,1638252399.0552883
39933839,St John's Wort,2,None / Unsure,1638252399.0552883
39933839,CBD,2,None / Unsure,1638252399.0552883
39961790,Omega-3 Supplements,0,None / Unsure,1638404556.1652105
39961790,Magnesium,5,None / Unsure,1638404556.1652105
39961790,Theanine,6,None / Unsure,1638404556.1652105
39961790,"Fermented drinks (Kefir, Kombucha...)",0,None / Unsure,1638404556.1652105
39961790,Carnitine / Acetyl-L-Carnitine (ALCAR),0,None / Unsure,1638404556.1652105
39961790,Melatonin,7,None / Unsure,1638404556.1652105
39961790,Noopept,2,Persistent side effects,1638404556.1652105
39961790,Phenibut,9,None / Unsure,1638404556.1652105
39961790,No Fap (or otherwise avoiding masturbation),1,None / Unsure,1638404556.1652105
39961790,Ashwagandha,5,None / Unsure,1638404556.1652105
39961790,Fasoracetam,0,Had to stop because of side effects,1638404556.1652105
39961790,Alpha-GPC,2,Persistent side effects,1638404556.1652105
39961790,Caffeine,8,None / Unsure,1638404556.1652105
39961790,Adderall,9,None / Unsure,1638404556.1652105
39961790,Valerian Root,8,None / Unsure,1638404556.1652105
39961790,Weightlifting,8,None / Unsure,1638404556.1652105
39961790,Nicotine,8,None / Unsure,1638404556.1652105
39961790,Creatine,5,None / Unsure,1638404556.1652105
39961790,Aniracetam,5,None / Unsure,1638404556.1652105
39961790,Alprazolam (Xanax),4,None / Unsure,1638404556.1652105
39961790,Choline,5,None / Unsure,1638404556.1652105
39961790,Kava,5,None / Unsure,1638404556.1652105
3996259,Trying to get more sleep,5,[],1642310197.7983212
3996259,Magnesium,1,[],1642310197.7983212
3996259,Caffeine,5,['Developed tolerance'],1642310197.7983212
3996259,Adderall,5,['Developed tolerance'],1642310197.7983212
3996259,Meditation,1,[],1642310197.7983212
3996259,Melatonin,5,[],1642310197.7983212
3996259,Weightlifting,7,[],1642310197.7983212
40017657,CBD,4,None / Unsure,1638286862.3801928
40017657,BPC-157,2,None / Unsure,1638286862.3801928
40017657,Vegetarian diet,0,None / Unsure,1638286862.3801928
40017657,Ginkgo Biloba,0,None / Unsure,1638286862.3801928
40017657,Alpha-GPC,0,None / Unsure,1638286862.3801928
40017657,Rhodiola,2,None / Unsure,1638286862.3801928
40017657,Theanine,3,None / Unsure,1638286862.3801928
40017657,5-HTP,2,None / Unsure,1638286862.3801928
40017657,Phenylpiracetam,7,None / Unsure,1638286862.3801928
40017657,Ketogenic diet,9,None / Unsure,1638286862.3801928
40017657,Adrafinil,2,None / Unsure,1638286862.3801928
40017657,Carnitine / Acetyl-L-Carnitine (ALCAR),0,None / Unsure,1638286862.3801928
40017657,St John's Wort,0,None / Unsure,1638286862.3801928
40017657,Sulbutiamine,3,None / Unsure,1638286862.3801928
40017657,Magnesium,6,None / Unsure,1638286862.3801928
40017657,Bacopa,1,None / Unsure,1638286862.3801928
40017657,Modafinil,6,None / Unsure,1638286862.3801928
40017657,Selegiline (L-deprenyl),3,None / Unsure,1638286862.3801928
40017657,Tianeptine,2,None / Unsure,1638286862.3801928
40017657,NSI-189,0,None / Unsure,1638286862.3801928
40017657,Ginseng,0,None / Unsure,1638286862.3801928
40017657,LSD (microdose),4,Persistent side effects,1638286862.3801928
40017657,"Bupropion (Wellbutrin, Zyban...)",0,None / Unsure,1638286862.3801928
40017657,Creatine,2,None / Unsure,1638286862.3801928
40017657,Bright lights in morning / Dawn simulator,8,None / Unsure,1638286862.3801928
40017657,Ashwagandha,0,None / Unsure,1638286862.3801928
40017657,Melatonin,9,None / Unsure,1638286862.3801928
40017657,Glycine,8,None / Unsure,1638286862.3801928
40017657,Caffeine,1,Persistent side effects,1638286862.3801928
40017657,Dextroamphetamine (Dexedrine),7,Persistent side effects,1638286862.3801928
40017657,Noopept,1,None / Unsure,1638286862.3801928
40017657,Choline,0,None / Unsure,1638286862.3801928
40017657,Nicotine,2,None / Unsure,1638286862.3801928
40017657,Black Seed Oil (Nigella sativa),1,None / Unsure,1638286862.3801928
40017657,Piracetam,6,None / Unsure,1638286862.3801928
40017657,Psilocybin (microdose),3,None / Unsure,1638286862.3801928
40017657,Pramiracetam,1,None / Unsure,1638286862.3801928
40017657,Trying to get more sleep,2,None / Unsure,1638286862.3801928
40017657,Oxiracetam,2,None / Unsure,1638286862.3801928
40017657,Omega-3 Supplements,4,None / Unsure,1638286862.3801928
40017657,Phenibut,3,None / Unsure,1638286862.3801928
40017657,Carnivore diet,8,None / Unsure,1638286862.3801928
40017657,Agmatine,0,None / Unsure,1638286862.3801928
40017657,Lion's Mane,0,None / Unsure,1638286862.3801928
40017657,No Fap (or otherwise avoiding masturbation),5,None / Unsure,1638286862.3801928
40017657,Niacin,0,None / Unsure,1638286862.3801928
40017657,Methylene blue,1,None / Unsure,1638286862.3801928
40017657,Aniracetam,2,None / Unsure,1638286862.3801928
40226834,"Bupropion (Wellbutrin, Zyban...)",10,Developed tolerance,1638258669.375856
40226834,Nicotine,5,Developed addiction,1638258669.375856
40226834,Bright lights in morning / Dawn simulator,9,None / Unsure,1638258669.375856
40226834,Trying to get more sleep,5,None / Unsure,1638258669.375856
40226834,Adderall,8,Other issues,1638258669.375856
40226834,Probiotics,2,None / Unsure,1638258669.375856
40226834,Melatonin,7,None / Unsure,1638258669.375856
40226834,Ginseng,4,None / Unsure,1638258669.375856
40226834,Alprazolam (Xanax),2,Other issues,1638258669.375856
40226834,Caffeine,10,None / Unsure,1638258669.375856
40232674,CBD,5,None / Unsure,1638292099.6406505
40232674,Ashwagandha,5,None / Unsure,1638292099.6406505
40232674,Magnesium,6,None / Unsure,1638292099.6406505
40232674,Modafinil,8,None / Unsure,1638292099.6406505
40232674,Omega-3 Supplements,8,None / Unsure,1638292099.6406505
40232674,Phenibut,5,None / Unsure,1638292099.6406505
40232674,Creatine,3,None / Unsure,1638292099.6406505
40232674,Caffeine,8,None / Unsure,1638292099.6406505
40232674,Choline,5,None / Unsure,1638292099.6406505
40232674,Alpha-GPC,8,None / Unsure,1638292099.6406505
40232674,Alprazolam (Xanax),8,None / Unsure,1638292099.6406505
40232674,Melatonin,3,None / Unsure,1638292099.6406505
40232674,Phenylpiracetam,8,None / Unsure,1638292099.6406505
40232674,Noopept,7,None / Unsure,1638292099.6406505
40232674,LSD (microdose),6,None / Unsure,1638292099.6406505
40232674,Adderall,6,None / Unsure,1638292099.6406505
40232674,Trying to get more sleep,8,Other issues,1638292099.6406505
40232674,Methylphenidate (Ritalin),6,None / Unsure,1638292099.6406505
40232674,Armodafinil,5,None / Unsure,1638292099.6406505
40232674,Nicotine,8,None / Unsure,1638292099.6406505
