userID,itemID,rating,issue
31252049,"High intensity cardio (HIIT, soccer...)",10,[]
64256897,Melatonin,7,[]
47051821,Psilocybin (microdose),7,[]
25022847,Meditation,9,[]
74562638,Glycine,5,None / Unsure
67280890,Phenylpiracetam,8,None / Unsure
77875947,Trying to get more sleep,7,None / Unsure
85778415,Curcumin,10,None / Unsure
52885842,Trying to get more sleep,10,None / Unsure
37877788,Nicotine,1,None / Unsure
27361961,Ashwagandha,0,None / Unsure
11365759,Theanine,2,[]
21733294,Theanine,6,Had to stop because of side effects
5709156,Phenibut,10,[]
41009098,Creatine,8,None / Unsure
55890835,Cordyceps,3,None / Unsure
91376773,Phenibut,7,None / Unsure
10324585,Caffeine,3,[]
40636421,Probiotics,0,None / Unsure
53559654,Weightlifting,10,None / Unsure
64604013,Phenylpiracetam,5,None / Unsure
25029529,Ashwagandha,1,[]
72243764,Psilocybin (microdose),10,[]
60529474,Melatonin,5,None / Unsure
91334244,Caffeine,5,['Had to stop because of side effects']
98428700,Trying to get more sleep,5,None / Unsure
46539982,Adderall,10,None / Unsure
95553956,Valerian Root,5,None / Unsure
1881329,Trying to get more sleep,7,[]
42162503,Pramiracetam,5,None / Unsure
70669598,Nicotine,0,Persistent side effects
40017657,Phenylpiracetam,7,None / Unsure
22803960,Taurine,1,[]
76514065,Creatine,3,None / Unsure
8859132,Noopept,5,None / Unsure
80481758,Adderall,0,None / Unsure
88996036,Methylphenidate (Ritalin),6,None / Unsure
97540491,Bright lights in morning / Dawn simulator,5,[]
88153409,Noopept,4,None / Unsure
59867821,CBD,4,[]
35381924,Nicotine,5,[]
28876897,Trying to get more sleep,5,[]
8934937,5-HTP,3,[]
76127631,Choline,2,None / Unsure
34139022,CBD,0,[]
58043096,Modafinil,9,[]
58921525,"Low intensity cardio (hiking, light jogging...)",5,[]
65488258,Trying to get more sleep,8,[]
121698,Carnitine / Acetyl-L-Carnitine (ALCAR),1,None / Unsure
94177857,N-Acetyl-L-Tyrosine,10,[]
72802266,Adderall,9,['Other issues']
40323631,Glycine,2,None / Unsure
95749663,Theanine,5,['Other issues']
79090573,IDRA-21,3,None / Unsure
17476872,Rhodiola,1,None / Unsure
83131271,Lemon balm,3,None / Unsure
56782685,Kava,0,[]
55600255,Intermittent fasting,10,[]
72251426,Methylphenidate (Ritalin),10,['None']
17488499,Dextroamphetamine (Dexedrine),10,['Developed addiction']
51740835,Lion's Mane,5,None / Unsure
73844754,Weightlifting,4,None / Unsure
37289211,Magnesium,0,[]
52885842,Pramiracetam,0,Had to stop because of side effects
84655179,DMAE,5,None / Unsure
12015910,Vitamin D,5,[]
2451734,Nicotine,5,[]
18234220,"SNRIs (Cymbalta, Effexor...)",9,None / Unsure
38851608,"Low intensity cardio (hiking, light jogging...)",9,None / Unsure
6341495,"SSRIs (Prozac, Lexapro...)",4,Had to stop because of side effects
40585321,Caffeine,6,None / Unsure
57671295,Noopept,6,Other issues
9003345,"Low intensity cardio (hiking, light jogging...)",6,[]
53969159,Alpha-GPC,5,['None']
50050443,Phenibut,9,"['Had to stop because of side effects', 'Persistent side effects', 'Developed tolerance', 'Developed addiction']"
56304106,Cold shower / Ice bath,4,None / Unsure
87224702,Ashwagandha,3,None / Unsure
42594215,Taurine,0,[]
93276339,LSD (microdose),5,['None']
58459783,Psilocybin (microdose),5,[]
20676674,Ashwagandha,2,[]
72249895,Lion's Mane,2,None / Unsure
44033245,Ashwagandha,0,None / Unsure
73754321,Creatine,0,[]
6778543,Methylphenidate (Ritalin),1,['Had to stop because of side effects']
56635469,Fasoracetam,5,None / Unsure
51986397,Caffeine,4,Developed tolerance
44315818,Theanine,0,None / Unsure
78618305,Curcumin,0,None / Unsure
1213777,Melatonin,0,None / Unsure
57545021,N-acetyl Cysteine (NAC),2,[]
62953832,Berberine,3,None / Unsure
57113144,Glycine,1,None / Unsure
40264759,Modafinil,9,[]
71781202,Caffeine,9,[]
82536476,Kanna (except Zembrin),2,[]
43998722,GABA,3,None / Unsure
89634656,Magnesium,8,None / Unsure
37723753,Alpha-GPC,8,Had to stop because of side effects
27203872,Probiotics,0,None / Unsure
43998722,Choline,4,None / Unsure
39768447,St John's Wort,1,None / Unsure
78878419,GABA,0,None / Unsure
33490967,Probiotics,9,None / Unsure
73801769,Vitamin D,3,[]
76800622,Valerian Root,7,['Developed tolerance']
88310314,Adderall,8,['Had to stop because of side effects']
93486528,Kratom,5,[]
95237750,Omega-3 Supplements,0,['None']
37289211,Curcumin,0,[]
32326359,Ginseng,3,None / Unsure
72998745,LSD (microdose),3,None / Unsure
20416354,"High intensity cardio (HIIT, soccer...)",8,[]
19723772,LSD (microdose),2,Persistent side effects
96642686,Creatine,0,None / Unsure
45216009,Carnivore diet,8,[]
96080349,CBD,10,Developed addiction
89348226,Weightlifting,10,[]
28478434,Theanine,6,[]
9937134,Trying to get more sleep,3,[]
43998722,Nicotine,0,None / Unsure
75185455,CBD,5,None / Unsure
87316493,Vegetarian diet,7,[]
89961353,Phenibut,10,None / Unsure
33643379,Black Seed Oil (Nigella sativa),0,None / Unsure
72249895,Uridine,4,None / Unsure
19723772,CBD,2,None / Unsure
63543792,Dextroamphetamine (Dexedrine),10,['Persistent side effects']
28034480,Kava,4,['Other issues']
42549985,Melatonin,7,None / Unsure
71786352,Coluracetam,5,None / Unsure
5860573,Melatonin,0,[]
70160251,Lion's Mane,10,[]
85778415,Magnesium,10,None / Unsure
3779774,"SNRIs (Cymbalta, Effexor...)",5,Had to stop because of side effects
72589333,Vegan diet,7,[]
11119290,Phenylpiracetam,8,None / Unsure
90798661,No Fap (or otherwise avoiding masturbation),10,[]
71786352,Adrafinil,0,None / Unsure
49550868,Carnitine / Acetyl-L-Carnitine (ALCAR),0,None / Unsure
15899663,Glycine,1,[]
41270647,Aniracetam,0,[]
6750046,Lion's Mane,6,[]
76006518,St John's Wort,1,[]
55600255,No Fap (or otherwise avoiding masturbation),9,[]
48685957,NSI-189,0,None / Unsure
92373073,Probiotics,4,[]
83131271,Black Seed Oil (Nigella sativa),3,None / Unsure
12768015,Omega-3 Supplements,2,Had to stop because of side effects
42237542,Rhodiola,4,Other issues
96308640,CBD,7,Developed tolerance
52420810,DMAE,1,None / Unsure
5315201,Probiotics,4,None / Unsure
9429210,Valerian Root,5,['None']
43752624,Phenylpiracetam,1,None / Unsure
37941852,Inositol,4,['None']
4464931,Cold shower / Ice bath,3,[]
56925554,Lion's Mane,4,None / Unsure
121698,Caffeine,8,None / Unsure
27853433,Phenibut,0,['Other issues']
596842,Omega-3 Supplements,3,None / Unsure
76006518,Ginkgo Biloba,1,['Had to stop because of side effects']
40636421,Piracetam,3,None / Unsure
19160888,Melatonin,7,None / Unsure
84388456,"SNRIs (Cymbalta, Effexor...)",5,['Had to stop because of side effects']
94936086,Carnivore diet,0,None / Unsure
7881283,Trying to get more sleep,8,None / Unsure
48089196,CBD,7,[]
48857742,Meditation,3,None / Unsure
36605408,Weightlifting,10,[]
13081705,Nicotine,4,None / Unsure
46338644,No Fap (or otherwise avoiding masturbation),7,None / Unsure
32299098,St John's Wort,1,[]
6979981,Kava,3,[]
11621031,Melatonin,6,Developed tolerance
92776071,Nicotine,8,[]
80401484,Maca,5,Had to stop because of side effects
75776260,CBD,0,[]
80207988,Theanine,8,[]
98555547,Phenibut,9,None / Unsure
53287858,Polygala tenuifolia,0,None / Unsure
62059974,Creatine,5,None / Unsure
7697006,Saffron,0,['None']
6522802,Rhodiola,0,Had to stop because of side effects
4464931,Dextroamphetamine (Dexedrine),6,['Persistent side effects']
15868382,Modafinil,6,None / Unsure
35616325,Melatonin,7,['None']
1213777,Ashwagandha,0,None / Unsure
25605778,Trying to get more sleep,10,[]
19247148,Magnesium,5,Developed tolerance
40767408,CBD,4,[]
27408798,Meditation,8,['None']
94353790,"SSRIs (Prozac, Lexapro...)",0,[]
76423851,N-Acetyl-L-Tyrosine,0,None / Unsure
25375994,Trying to get more sleep,5,None / Unsure
69266816,Ashwagandha,7,None / Unsure
54627789,Theanine,6,None / Unsure
18140812,Nicotine,5,None / Unsure
64289477,Caffeine,5,Persistent side effects
40258733,Glycine,2,[]
7780175,Maca,3,None / Unsure
80480697,Ginkgo Biloba,3,None / Unsure
17381011,Alpha-GPC,0,None / Unsure
57548773,Ginkgo Biloba,1,[]
56716098,"SNRIs (Cymbalta, Effexor...)",8,Developed addiction
4940028,Nicotinamide mononucleotide,5,[]
72243764,Melatonin,5,[]
91933454,Creatine,0,['Persistent side effects']
8855407,"Low intensity cardio (hiking, light jogging...)",2,['None']
12711742,St John's Wort,4,None / Unsure
72957046,"Bupropion (Wellbutrin, Zyban...)",9,[]
760024,BPC-157,7,None / Unsure
58935294,Caffeine,1,None / Unsure
77046432,Creatine,0,None / Unsure
26412580,Piracetam,6,None / Unsure
37902973,Melatonin,3,[]
45268564,LSD (microdose),10,None / Unsure
38609794,Black Seed Oil (Nigella sativa),2,None / Unsure
32668471,Creatine,3,None / Unsure
979720,GABA,8,None / Unsure
1881329,Psilocybin (microdose),7,['Other issues']
7972306,Adderall,0,Persistent side effects
80480697,"Fermented drinks (Kefir, Kombucha...)",0,None / Unsure
84168097,Omega-3 Supplements,2,None / Unsure
74104583,Caffeine,10,['None']
92590952,Methylphenidate (Ritalin),10,['Developed tolerance']
58119186,Choline,0,None / Unsure
23835821,Magnesium,4,None / Unsure
89446304,Phosphatidylserine,3,[]
17487668,Vitamin D,3,['None']
74356218,Armodafinil,8,None / Unsure
7972306,Tyrosine,10,None / Unsure
48595531,Alpha-GPC,6,[]
70822221,Bright lights in morning / Dawn simulator,4,[]
17228663,CBD,2,['None']
8593169,Inositol,5,None / Unsure
13715762,"SSRIs (Prozac, Lexapro...)",10,[]
2207150,Ginkgo Biloba,8,None / Unsure
61909752,DMHA,8,None / Unsure
2706077,Niacin,6,[]
31293330,Curcumin,0,None / Unsure
53961008,Maca,5,None / Unsure
79971344,Nicotine,8,Developed addiction
9528567,Methylphenidate (Ritalin),8,None / Unsure
40365723,Aniracetam,6,None / Unsure
55734916,LSD (microdose),4,None / Unsure
61461964,Probiotics,0,[]
12051783,LSD (microdose),6,None / Unsure
80480697,No Fap (or otherwise avoiding masturbation),0,None / Unsure
96642686,Trying to get more sleep,0,None / Unsure
96513361,No Fap (or otherwise avoiding masturbation),7,None / Unsure
49099300,Maca,0,None / Unsure
3270855,Adderall,9,None / Unsure
32326359,Phenylpiracetam,10,None / Unsure
77617890,Creatine,10,[]
71465892,Trying to get less sleep,1,None / Unsure
55433169,Trying to get more sleep,7,[]
72219437,Nicotine,8,None / Unsure
72248525,Nicotine,0,None / Unsure
55838335,Vegetarian diet,4,[]
67036200,Maca,6,None / Unsure
73099906,Bacopa,7,None / Unsure
43671621,Caffeine,8,[]
41903414,Psilocybin (microdose),5,None / Unsure
70848194,Aniracetam,8,None / Unsure
48561793,Trying to get more sleep,2,None / Unsure
80187577,"Low intensity cardio (hiking, light jogging...)",5,None / Unsure
60529474,Creatine,5,None / Unsure
73099906,Phenylpiracetam,9,None / Unsure
76842557,Intermittent fasting,6,[]
54812847,"Bupropion (Wellbutrin, Zyban...)",4,[]
41559180,5-HTP,0,None / Unsure
77478151,Trying to get more sleep,7,None / Unsure
9031716,Ketogenic diet,7,Other issues
19723772,Methylphenidate (Ritalin),3,None / Unsure
25950006,Theanine,3,None / Unsure
69595767,Meditation,5,['None']
44033245,Caffeine,5,Persistent side effects
58615431,CBD,1,None / Unsure
13006054,Theanine,2,['None']
68949881,Creatine,5,None / Unsure
88701738,"Fermented drinks (Kefir, Kombucha...)",6,[]
21929645,Kratom,4,['Persistent side effects']
53713609,Oxiracetam,0,None / Unsure
36157964,Omega-3 Supplements,5,None / Unsure
27830878,Inositol,0,None / Unsure
37783995,"SSRIs (Prozac, Lexapro...)",3,[]
7243603,Piracetam,7,[]
31636269,CBD,0,None / Unsure
62340263,Vitamin D,5,[]
15593803,Vitamin D,0,[]
76800622,Piracetam,1,[]
20019178,Trying to get more sleep,3,['Other issues']
20815662,Caffeine,0,Persistent side effects
19169749,Cordyceps,7,None / Unsure
68853437,Trying to get more sleep,5,None / Unsure
61245364,Alprazolam (Xanax),8,Other issues
20772524,Vegetarian diet,4,[]
40232674,Magnesium,6,None / Unsure
30461508,Piracetam,6,None / Unsure
56635469,Palmitoylethanolamide,10,None / Unsure
59867821,Kava,0,[]
82608073,Caffeine,8,"['Developed addiction', 'Developed tolerance']"
4464931,Theanine,2,[]
48753035,Bright lights in morning / Dawn simulator,0,[]
69097664,5-HTP,0,None / Unsure
48685957,Fasoracetam,0,None / Unsure
11342521,Curcumin,0,[]
97508876,Nicotine,2,[]
21788152,Nicotine,9,None / Unsure
71786352,Sunifiram,5,None / Unsure
61862920,Caffeine,2,['Persistent side effects']
24968972,Ginseng,4,[]
32070573,"High intensity cardio (HIIT, soccer...)",8,[]
37760883,Ginkgo Biloba,2,None / Unsure
44163820,Probiotics,1,None / Unsure
53351213,Caffeine,9,None / Unsure
61841720,Ketogenic diet,0,None / Unsure
90997251,"Low intensity cardio (hiking, light jogging...)",6,[]
20537695,Niacin,5,None / Unsure
77289513,Creatine,2,[]
52559310,Caffeine,10,None / Unsure
17119528,Nicotine,3,['Had to stop because of side effects']
53287858,IDRA-21,0,None / Unsure
72589333,Modafinil,10,[]
59536239,Lion's Mane,7,None / Unsure
6961269,Nicotine,0,Developed addiction
83139183,Omega-3 Supplements,8,None / Unsure
44459693,Sulbutiamine,5,Developed tolerance
39619098,Noopept,7,None / Unsure
87316493,Vitamin D,10,[]
20333261,Caffeine,6,['Persistent side effects']
80362234,Phenibut,6,None / Unsure
15445525,Probiotics,1,Persistent side effects
26393721,Weightlifting,9,['Persistent side effects']
88701738,Creatine,5,[]
67288192,NSI-189,4,[]
6341495,Rhodiola,3,None / Unsure
8593169,Carnivore diet,6,None / Unsure
50981936,Omega-3 Supplements,0,None / Unsure
59473373,Theanine,10,None / Unsure
20537695,Theanine,7,None / Unsure
88349246,Adderall,6,Developed tolerance
43427238,CBD,1,[]
17125859,Lion's Mane,2,None / Unsure
89772483,Melatonin,7,None / Unsure
99420475,Dextroamphetamine (Dexedrine),8,None / Unsure
25087183,"Low intensity cardio (hiking, light jogging...)",3,[]
21696947,Adderall,10,None / Unsure
25699291,Adderall,8,[]
88391525,5-HTP,0,Had to stop because of side effects
29343223,Weightlifting,3,[]
68937256,Bright lights in morning / Dawn simulator,4,[]
86865752,Adderall,7,['Persistent side effects']
33604257,Ginseng,4,[]
5703605,Ginkgo Biloba,0,None / Unsure
46539982,Fasoracetam,9,None / Unsure
37303907,"SSRIs (Prozac, Lexapro...)",0,['Had to stop because of side effects']
40305116,LSD (microdose),5,[]
46475161,Trying to get more sleep,8,['None']
88391525,Tyrosine,7,None / Unsure
62143975,Phenibut,7,[]
45199992,No Fap (or otherwise avoiding masturbation),0,None / Unsure
17105455,Melatonin,0,None / Unsure
97940449,No Fap (or otherwise avoiding masturbation),0,Had to stop because of side effects
94451765,Cold shower / Ice bath,7,[]
22499033,CBD,0,None / Unsure
88755543,Trying to get more sleep,9,None / Unsure
26690855,Kava,6,[]
25605778,Modafinil,9,[]
57726510,Trying to get more sleep,6,[]
48685957,Choline,0,None / Unsure
81269968,Trying to get more sleep,2,None / Unsure
76666902,Melatonin,7,None / Unsure
88701738,Meditation,6,[]
89328685,Theanine,1,['Other issues']
1630150,Probiotics,0,['Persistent side effects']
23835821,Bacopa,5,None / Unsure
87052269,Bright lights in morning / Dawn simulator,5,None / Unsure
14032156,CBD,2,None / Unsure
60752957,Phenylpiracetam,7,None / Unsure
6979981,Nicotine,7,[]
41308553,LSD (microdose),10,[]
15311794,Nicotine,10,['Developed addiction']
3693798,NSI-189,2,['Had to stop because of side effects']
84962705,"Low intensity cardio (hiking, light jogging...)",3,[]
34305456,Magnesium,7,[]
21640414,Lion's Mane,6,[]
23034151,Kratom,0,None / Unsure
11119290,Noopept,5,None / Unsure
48319607,Choline,4,None / Unsure
18491547,Meditation,0,[]
22581102,Creatine,0,None / Unsure
51721885,Omega-3 Supplements,5,[]
44842206,Kanna (except Zembrin),9,None / Unsure
8934937,Inositol,5,[]
77548174,Kratom,3,None / Unsure
94177857,Phenylpiracetam,1,[]
55781596,Vegan diet,5,None / Unsure
72503399,Lion's Mane,5,None / Unsure
58357719,Omega-3 Supplements,1,Had to stop because of side effects
94936086,CBD,0,None / Unsure
53861795,Caffeine,7,None / Unsure
11471157,Creatine,2,None / Unsure
42162503,Phenibut,2,None / Unsure
35669201,Ginseng,8,[]
88755543,Adderall,10,None / Unsure
80481758,Alprazolam (Xanax),0,None / Unsure
10419759,Adrafinil,6,None / Unsure
56635469,CBD,3,None / Unsure
29165131,Omega-3 Supplements,3,None / Unsure
83716276,Ashwagandha,0,None / Unsure
43752624,CBD,6,None / Unsure
59913407,No Fap (or otherwise avoiding masturbation),4,None / Unsure
47642982,Vegetarian diet,4,['Had to stop because of side effects']
486922,Meditation,7,[]
92373073,Magnesium,5,[]
46919014,Phenibut,0,['Developed tolerance']
91820365,Noopept,7,None / Unsure
41316309,LSD (microdose),2,[]
37606660,CBD,7,None / Unsure
9173049,Lion's Mane,5,[]
95141452,"Fermented drinks (Kefir, Kombucha...)",0,None / Unsure
2856602,St John's Wort,0,[]
51721885,Meditation,10,[]
80201488,Adderall,8,[]
80967374,Magnesium,1,None / Unsure
99918785,Melatonin,6,Had to stop because of side effects
54808031,N-acetyl Cysteine (NAC),5,[]
37303907,Adrafinil,7,['Had to stop because of side effects']
33643379,Cordyceps,0,None / Unsure
52890681,Psilocybin (microdose),5,[]
81269968,Pramiracetam,6,None / Unsure
68062744,5-HTP,0,Had to stop because of side effects
12051783,Glycine,4,None / Unsure
21733294,Probiotics,1,None / Unsure
67280890,Lion's Mane,6,None / Unsure
51780176,Choline,4,[]
35102569,Vegan diet,10,None / Unsure
59325531,Adderall,10,None / Unsure
89634656,5-HTP,6,Had to stop because of side effects
63909883,Rhodiola,2,None / Unsure
63331156,Glycine,7,['None']
72566416,Caffeine,6,None / Unsure
99575271,Ginkgo Biloba,3,None / Unsure
43122188,No Fap (or otherwise avoiding masturbation),8,None / Unsure
95583603,Lion's Mane,6,None / Unsure
20537695,Melatonin,6,None / Unsure
12121080,Maca,7,None / Unsure
11731695,Inositol,6,None / Unsure
43453551,Trying to get more sleep,6,None / Unsure
62123665,"Low intensity cardio (hiking, light jogging...)",8,[]
17824902,Theanine,5,None / Unsure
3563561,Vegan diet,1,['Had to stop because of side effects']
83656615,Vegetarian diet,0,[]
43429868,Weightlifting,10,['None']
83656615,Trying to get more sleep,6,[]
34470320,Melatonin,4,[]
72589333,Vitamin D,3,[]
99435405,Ashwagandha,0,None / Unsure
22284017,5-HTP,2,None / Unsure
76444723,Omega-3 Supplements,1,None / Unsure
53351213,Rhodiola,9,None / Unsure
10303657,Probiotics,6,['Had to stop because of side effects']
81364606,Intermittent fasting,4,['None']
66946825,Modafinil,8,None / Unsure
89568938,N-acetyl Cysteine (NAC),3,None / Unsure
64289477,Nicotine,7,Developed addiction
6756321,Ketogenic diet,10,None / Unsure
38851608,Magnesium,7,None / Unsure
47642982,CBD,3,[]
41009098,Alprazolam (Xanax),6,Developed addiction
14992077,Creatine,4,None / Unsure
36948794,Alprazolam (Xanax),10,None / Unsure
33006147,Ashwagandha,0,None / Unsure
89568938,Shilajit,5,None / Unsure
76451622,Vitamin D,0,[]
66388701,Alpha-GPC,6,None / Unsure
19169749,Magnesium,7,None / Unsure
90054,Vitamin D,0,[]
59714489,Inositol,3,None / Unsure
28806758,Meditation,10,None / Unsure
89961353,Ashwagandha,8,None / Unsure
22579514,Creatine,1,[]
78665184,CBD,0,None / Unsure
55422694,Bright lights in morning / Dawn simulator,2,['None']
92929071,Tyrosine,7,[]
78447616,Kratom,2,[]
2063170,LSD (microdose),7,['None']
43752624,Pramiracetam,1,None / Unsure
25605778,Vegetarian diet,3,[]
53351213,Psilocybin (microdose),9,None / Unsure
35151090,Nicotine,0,[]
6930479,Psilocybin (microdose),9,[]
94911347,Aniracetam,0,None / Unsure
36605408,DMHA,10,[]
91334244,Semax (or NA-Semax etc),4,['None']
65694254,Caffeine,10,[]
21229757,Caffeine,5,Had to stop because of side effects
92929071,"Fermented drinks (Kefir, Kombucha...)",3,[]
3094003,CBD,2,['None']
9134787,Caffeine,5,[]
42144427,Theanine,0,Had to stop because of side effects
27367715,Caffeine,7,None / Unsure
6256308,Nicotine,8,None / Unsure
43401174,Intermittent fasting,7,[]
89108629,Phenibut,9,None / Unsure
8472647,Vegan diet,3,[]
56630459,Ginseng,3,None / Unsure
34613209,"Low intensity cardio (hiking, light jogging...)",0,['None']
11119290,Carnivore diet,4,None / Unsure
5703605,Choline,0,None / Unsure
40585321,Noopept,0,None / Unsure
88904043,Bright lights in morning / Dawn simulator,0,None / Unsure
61909752,Ginseng,2,None / Unsure
77875947,Ginkgo Biloba,1,None / Unsure
99000717,Modafinil,4,[]
98966845,Magnesium,10,['None']
80481758,Sulbutiamine,0,None / Unsure
93082732,Adderall,8,None / Unsure
4410310,Caffeine,8,Developed tolerance
82175171,Adderall,1,Had to stop because of side effects
22803960,9-MBC,2,[]
70669598,Caffeine,6,Developed tolerance
34482244,Lion's Mane,0,None / Unsure
13006054,"Fermented drinks (Kefir, Kombucha...)",1,['Persistent side effects']
76444723,"Fermented drinks (Kefir, Kombucha...)",4,None / Unsure
4917512,"Low intensity cardio (hiking, light jogging...)",7,[]
48668169,Caffeine,5,None / Unsure
53969159,Theanine,6,['None']
87041963,Psilocybin (microdose),0,[]
26882095,Ginseng,0,None / Unsure
41777882,5-HTP,5,['Developed tolerance']
7313565,Trying to get less sleep,0,Had to stop because of side effects
7313565,Maca,3,None / Unsure
25179473,Ashwagandha,5,None / Unsure
55433169,Intermittent fasting,5,[]
91948942,Melatonin,1,None / Unsure
51035677,Trying to get more sleep,10,[]
6522802,GABA,4,None / Unsure
92393697,Theanine,8,None / Unsure
43952001,Caffeine,7,[]
74176310,Caffeine,10,Developed addiction
52559310,No Fap (or otherwise avoiding masturbation),8,None / Unsure
51986397,Alpha-GPC,8,Developed tolerance
35466818,Caffeine,8,[]
47688482,Omega-3 Supplements,1,[]
43794932,Vegetarian diet,0,None / Unsure
55249909,No Fap (or otherwise avoiding masturbation),0,['None']
50159900,Adderall,9,['Developed tolerance']
2111804,LSD (microdose),4,[]
26690855,Tryptophan,9,[]
92590952,Black Seed Oil (Nigella sativa),4,['None']
86532805,Creatine,10,[]
29996741,Carnitine / Acetyl-L-Carnitine (ALCAR),3,None / Unsure
32326359,N-Acetyl-L-Tyrosine,4,None / Unsure
78553446,Kratom,8,['Had to stop because of side effects']
10374536,Alpha-GPC,8,None / Unsure
74562638,Lion's Mane,3,None / Unsure
37289211,Berberine,0,[]
86472945,Magnesium,0,None / Unsure
30612791,Magnesium,0,None / Unsure
83039367,Uridine,1,None / Unsure
72299003,Carnivore diet,9,None / Unsure
83668640,Alpha-GPC,4,None / Unsure
88504891,Omega-3 Supplements,4,[]
41609249,Creatine,0,[]
20767042,Caffeine,3,[]
77861949,Trying to get more sleep,5,None / Unsure
92252953,Selegiline (L-deprenyl),10,None / Unsure
11419354,Meditation,0,[]
58357719,Tyrosine,3,None / Unsure
14639524,N-Acetyl-L-Tyrosine,7,None / Unsure
54055058,Bacopa,0,[]
6930479,No Fap (or otherwise avoiding masturbation),8,[]
384701,Ginseng,4,None / Unsure
29543447,CBD,0,None / Unsure
68937256,Adderall,6,[]
81516477,Magnesium,0,[]
91933454,Vegan diet,10,['Other issues']
64256897,Trying to get more sleep,8,[]
12450449,Niacin,3,None / Unsure
48108009,Omega-3 Supplements,10,None / Unsure
80276155,Melatonin,3,['None']
47303248,St John's Wort,8,['Had to stop because of side effects']
39568549,Rhodiola,6,[]
53961008,Creatine,5,None / Unsure
89961353,Omega-3 Supplements,6,None / Unsure
55890835,Niacin,7,None / Unsure
60631033,"SSRIs (Prozac, Lexapro...)",7,['Had to stop because of side effects']
11731695,Curcumin,5,None / Unsure
50981936,DMAE,0,None / Unsure
33605987,Vitamin D,0,[]
31657912,Rhodiola,3,None / Unsure
48426264,"Low intensity cardio (hiking, light jogging...)",4,['None']
55487873,Ketogenic diet,2,None / Unsure
82480668,Ashwagandha,7,[]
12620040,Magnesium,6,None / Unsure
28806758,"SNRIs (Cymbalta, Effexor...)",10,None / Unsure
57671295,Carnivore diet,3,None / Unsure
93535111,Melatonin,0,None / Unsure
39072364,"Bupropion (Wellbutrin, Zyban...)",1,[]
12121080,Choline,5,None / Unsure
20951701,N-acetyl Cysteine (NAC),8,Other issues
84631663,Melatonin,9,[]
90854280,"SSRIs (Prozac, Lexapro...)",10,['Had to stop because of side effects']
40888425,Vegetarian diet,9,None / Unsure
62460505,Ketogenic diet,6,[]
19195997,Magnesium,3,['None']
70198377,Trying to get more sleep,6,[]
43427238,Magnesium,5,[]
2631487,Piracetam,2,None / Unsure
1702056,"High intensity cardio (HIIT, soccer...)",4,[]
54812927,Creatine,7,[]
15938918,Curcumin,2,None / Unsure
96276765,Phenylpiracetam,8,None / Unsure
59536239,N-methyl-cyclazodone,3,None / Unsure
94911347,Magnesium,0,None / Unsure
33604257,Phenibut,7,[]
8934937,Bright lights in morning / Dawn simulator,3,[]
24832769,"Low intensity cardio (hiking, light jogging...)",3,['None']
84655179,5-HTP,3,None / Unsure
23300861,Niacin,0,None / Unsure
77683735,Creatine,0,None / Unsure
34116821,Magnesium,4,[]
416334,Modafinil,6,Persistent side effects
13006054,Phenibut,7,['Developed tolerance']
54119100,Carnivore diet,5,[]
40017657,Ketogenic diet,9,None / Unsure
90498794,Bacopa,0,['Had to stop because of side effects']
78553446,Kava,4,[]
80481758,CBD,0,None / Unsure
24717772,Adderall,3,[]
14206819,Theanine,10,None / Unsure
17785563,Methylphenidate (Ritalin),10,['Persistent side effects']
20654496,Curcumin,4,None / Unsure
17494639,Phenibut,8,None / Unsure
20743534,Intermittent fasting,7,[]
92963278,Nicotine,0,[]
38561274,Creatine,8,[]
23031582,Omega-3 Supplements,0,Persistent side effects
63944675,Omega-3 Supplements,9,None / Unsure
51780176,Methylphenidate (Ritalin),0,[]
14032156,Caffeine,7,None / Unsure
19685073,Probiotics,3,[]
66080438,Vitamin D,0,[]
62953832,Adderall,8,None / Unsure
61338179,Bright lights in morning / Dawn simulator,5,[]
66535787,Caffeine,6,['Developed addiction']
55890835,Palmitoylethanolamide,7,None / Unsure
38609794,Alprazolam (Xanax),4,None / Unsure
23835821,Probiotics,4,None / Unsure
35647448,Intermittent fasting,5,['None']
19029326,Adrafinil,7,Persistent side effects
86376784,Melatonin,5,[]
31293330,9-MBC,3,None / Unsure
84388456,5-HTP,1,[]
79361358,Magnesium,7,None / Unsure
61089668,N-acetyl Cysteine (NAC),9,None / Unsure
41367497,Magnesium,0,None / Unsure
71465892,Omega-3 Supplements,1,None / Unsure
18450678,Psilocybin (microdose),6,['Had to stop because of side effects']
48422939,"Bupropion (Wellbutrin, Zyban...)",10,[]
534210,Caffeine,7,Had to stop because of side effects
69762597,Vitamin D,2,[]
51485816,Aniracetam,0,None / Unsure
90462537,Caffeine,7,None / Unsure
16792379,Ginseng,0,[]
5648950,Noopept,5,[]
7396315,GABA,0,[]
8584959,"SSRIs (Prozac, Lexapro...)",0,None / Unsure
71424180,Intermittent fasting,6,[]
71786352,Melatonin,2,None / Unsure
1944266,LSD (microdose),10,[]
42855000,Choline,0,None / Unsure
92393697,Piracetam,2,None / Unsure
4940028,LSD (microdose),7,[]
74562638,Choline,6,None / Unsure
76034682,Nicotine,10,['Developed addiction']
14639524,Red reishi mushrooms,6,None / Unsure
34885689,5-HTP,5,None / Unsure
63543792,Weightlifting,10,['None']
51242735,Tyrosine,4,None / Unsure
