userID,itemID,rating
133,Phenylpiracetam,3
141,Phenylpiracetam,10
145,Phenylpiracetam,4
147,Phenylpiracetam,5
150,Phenylpiracetam,7
151,Phenylpiracetam,7
152,Phenylpiracetam,7
155,Phenylpiracetam,7
156,Phenylpiracetam,8
157,Phenylpiracetam,9
159,Phenylpiracetam,0
162,Phenylpiracetam,5
165,Phenylpiracetam,9
166,Phenylpiracetam,7
171,Phenylpiracetam,7
173,Phenylpiracetam,4
175,Phenylpiracetam,8
178,Phenylpiracetam,4
179,Phenylpiracetam,6
190,Phenylpiracetam,7
193,Phenylpiracetam,6
194,Phenylpiracetam,8
195,Phenylpiracetam,8
196,Phenylpiracetam,2
197,Phenylpiracetam,10
201,Phenylpiracetam,7
203,Phenylpiracetam,2
210,Phenylpiracetam,3
213,Phenylpiracetam,0
218,Phenylpiracetam,9
219,Phenylpiracetam,3
221,Phenylpiracetam,1
225,Phenylpiracetam,8
226,Phenylpiracetam,3
227,Phenylpiracetam,9
228,Phenylpiracetam,8
229,Phenylpiracetam,7
230,Phenylpiracetam,3
232,Phenylpiracetam,7
233,Phenylpiracetam,7
235,Phenylpiracetam,3
237,Phenylpiracetam,8
239,Phenylpiracetam,6
242,Phenylpiracetam,5
243,Phenylpiracetam,4
244,Phenylpiracetam,6
245,Phenylpiracetam,6
246,Phenylpiracetam,4
248,Phenylpiracetam,0
255,Phenylpiracetam,2
259,Phenylpiracetam,8
274,Phenylpiracetam,8
275,Phenylpiracetam,7
276,Phenylpiracetam,6
278,Phenylpiracetam,5
281,Phenylpiracetam,6
283,Phenylpiracetam,4
285,Phenylpiracetam,8
289,Phenylpiracetam,5
290,Phenylpiracetam,6
293,Phenylpiracetam,6
294,Phenylpiracetam,7
295,Phenylpiracetam,3
296,Phenylpiracetam,3
300,Phenylpiracetam,5
319,Phenylpiracetam,8
321,Phenylpiracetam,5
323,Phenylpiracetam,7
334,Phenylpiracetam,8
340,Phenylpiracetam,4
359,Phenylpiracetam,4
364,Phenylpiracetam,4
365,Phenylpiracetam,10
366,Phenylpiracetam,10
377,Phenylpiracetam,7
378,Phenylpiracetam,10
380,Phenylpiracetam,3
381,Phenylpiracetam,10
384,Phenylpiracetam,2
394,Phenylpiracetam,5
402,Phenylpiracetam,0
403,Phenylpiracetam,7
404,Phenylpiracetam,9
406,Phenylpiracetam,1
410,Phenylpiracetam,4
411,Phenylpiracetam,0
416,Phenylpiracetam,3
422,Phenylpiracetam,8
424,Phenylpiracetam,6
425,Phenylpiracetam,5
427,Phenylpiracetam,7
428,Phenylpiracetam,7
430,Phenylpiracetam,5
431,Phenylpiracetam,6
461,Phenylpiracetam,6
464,Phenylpiracetam,8
465,Phenylpiracetam,8
470,Phenylpiracetam,6
477,Phenylpiracetam,4
478,Phenylpiracetam,4
482,Phenylpiracetam,2
483,Phenylpiracetam,7
484,Phenylpiracetam,8
485,Phenylpiracetam,8
489,Phenylpiracetam,6
492,Phenylpiracetam,4
500,Phenylpiracetam,7
503,Phenylpiracetam,6
516,Phenylpiracetam,0
520,Phenylpiracetam,5
528,Phenylpiracetam,4
533,Phenylpiracetam,7
535,Phenylpiracetam,0
540,Phenylpiracetam,0
548,Phenylpiracetam,3
555,Phenylpiracetam,7
556,Phenylpiracetam,8
559,Phenylpiracetam,8
561,Phenylpiracetam,5
568,Phenylpiracetam,2
574,Phenylpiracetam,6
580,Phenylpiracetam,2
583,Phenylpiracetam,1
589,Phenylpiracetam,6
612,Phenylpiracetam,6
614,Phenylpiracetam,7
619,Phenylpiracetam,7
622,Phenylpiracetam,5
623,Phenylpiracetam,6
626,Phenylpiracetam,10
631,Phenylpiracetam,4
632,Phenylpiracetam,5
633,Phenylpiracetam,3
635,Phenylpiracetam,2
636,Phenylpiracetam,2
640,Phenylpiracetam,6
641,Phenylpiracetam,6
648,Phenylpiracetam,8
650,Phenylpiracetam,7
652,Phenylpiracetam,6
653,Phenylpiracetam,7
656,Phenylpiracetam,7
671,Phenylpiracetam,3
672,Phenylpiracetam,0
674,Phenylpiracetam,1
676,Phenylpiracetam,4
678,Phenylpiracetam,9
681,Phenylpiracetam,6
682,Phenylpiracetam,5
684,Phenylpiracetam,9
685,Phenylpiracetam,7
688,Phenylpiracetam,2
690,Phenylpiracetam,3
691,Phenylpiracetam,4
692,Phenylpiracetam,5
697,Phenylpiracetam,2
702,Phenylpiracetam,9
715,Phenylpiracetam,8
717,Phenylpiracetam,0
718,Phenylpiracetam,2
720,Phenylpiracetam,3
723,Phenylpiracetam,10
725,Phenylpiracetam,9
730,Phenylpiracetam,5
755,Phenylpiracetam,4
775,Phenylpiracetam,4
818,Phenylpiracetam,5
820,Phenylpiracetam,7
825,Phenylpiracetam,8
0,Theanine,7
1,Theanine,7
3,Theanine,7
5,Theanine,10
6,Theanine,2
7,Theanine,3
8,Theanine,5
10,Theanine,7
11,Theanine,4
15,Theanine,7
17,Theanine,3
18,Theanine,5
19,Theanine,7
20,Theanine,5
22,Theanine,3
26,Theanine,1
31,Theanine,5
32,Theanine,2
33,Theanine,4
36,Theanine,6
37,Theanine,7
42,Theanine,3
43,Theanine,5
44,Theanine,7
45,Theanine,8
46,Theanine,6
47,Theanine,1
48,Theanine,10
49,Theanine,8
50,Theanine,3
52,Theanine,4
53,Theanine,5
57,Theanine,10
58,Theanine,4
60,Theanine,0
62,Theanine,3
63,Theanine,2
64,Theanine,1
69,Theanine,2
71,Theanine,6
73,Theanine,7
74,Theanine,2
77,Theanine,8
78,Theanine,0
79,Theanine,5
80,Theanine,8
81,Theanine,10
82,Theanine,1
83,Theanine,8
87,Theanine,3
88,Theanine,3
89,Theanine,6
90,Theanine,8
94,Theanine,6
95,Theanine,8
100,Theanine,1
101,Theanine,7
102,Theanine,1
110,Theanine,5
113,Theanine,10
114,Theanine,6
115,Theanine,3
116,Theanine,8
117,Theanine,4
122,Theanine,3
124,Theanine,6
125,Theanine,6
126,Theanine,6
127,Theanine,6
128,Theanine,8
129,Theanine,6
134,Theanine,0
137,Theanine,10
143,Theanine,8
144,Theanine,9
145,Theanine,5
146,Theanine,7
147,Theanine,5
150,Theanine,5
151,Theanine,2
152,Theanine,5
154,Theanine,6
155,Theanine,6
156,Theanine,4
157,Theanine,10
158,Theanine,7
159,Theanine,0
162,Theanine,4
163,Theanine,4
166,Theanine,6
167,Theanine,10
168,Theanine,4
169,Theanine,7
171,Theanine,6
173,Theanine,10
175,Theanine,1
176,Theanine,8
177,Theanine,5
178,Theanine,6
179,Theanine,8
180,Theanine,3
181,Theanine,3
183,Theanine,1
184,Theanine,6
186,Theanine,1
187,Theanine,4
188,Theanine,5
189,Theanine,6
190,Theanine,6
191,Theanine,2
192,Theanine,0
193,Theanine,4
194,Theanine,6
195,Theanine,6
196,Theanine,4
197,Theanine,7
198,Theanine,3
200,Theanine,7
201,Theanine,6
202,Theanine,5
203,Theanine,0
204,Theanine,6
205,Theanine,8
208,Theanine,10
210,Theanine,0
211,Theanine,7
212,Theanine,2
214,Theanine,10
216,Theanine,7
218,Theanine,1
219,Theanine,0
220,Theanine,5
226,Theanine,5
227,Theanine,5
228,Theanine,9
230,Theanine,6
231,Theanine,8
232,Theanine,4
233,Theanine,9
234,Theanine,8
235,Theanine,5
236,Theanine,3
238,Theanine,6
239,Theanine,5
240,Theanine,3
242,Theanine,3
244,Theanine,9
245,Theanine,8
246,Theanine,5
251,Theanine,5
252,Theanine,7
255,Theanine,4
256,Theanine,8
258,Theanine,7
259,Theanine,8
263,Theanine,9
264,Theanine,7
265,Theanine,8
270,Theanine,5
273,Theanine,8
274,Theanine,4
275,Theanine,7
276,Theanine,7
277,Theanine,6
278,Theanine,8
279,Theanine,4
280,Theanine,1
281,Theanine,5
282,Theanine,6
283,Theanine,5
285,Theanine,7
287,Theanine,6
289,Theanine,8
290,Theanine,9
292,Theanine,4
293,Theanine,4
294,Theanine,2
295,Theanine,5
296,Theanine,2
300,Theanine,4
301,Theanine,7
302,Theanine,4
303,Theanine,8
304,Theanine,4
305,Theanine,9
306,Theanine,4
307,Theanine,9
308,Theanine,2
310,Theanine,9
319,Theanine,4
320,Theanine,9
321,Theanine,10
324,Theanine,2
326,Theanine,3
327,Theanine,4
328,Theanine,8
330,Theanine,5
331,Theanine,8
332,Theanine,6
333,Theanine,3
334,Theanine,5
335,Theanine,8
337,Theanine,3
340,Theanine,3
341,Theanine,1
342,Theanine,7
345,Theanine,1
348,Theanine,2
350,Theanine,2
353,Theanine,7
354,Theanine,7
355,Theanine,4
357,Theanine,6
361,Theanine,5
364,Theanine,1
367,Theanine,4
368,Theanine,4
369,Theanine,5
370,Theanine,7
372,Theanine,5
373,Theanine,5
374,Theanine,9
377,Theanine,7
378,Theanine,7
379,Theanine,8
381,Theanine,5
383,Theanine,8
384,Theanine,6
388,Theanine,7
392,Theanine,2
393,Theanine,7
394,Theanine,4
395,Theanine,8
396,Theanine,6
398,Theanine,6
399,Theanine,3
402,Theanine,10
403,Theanine,6
404,Theanine,5
406,Theanine,0
407,Theanine,7
408,Theanine,4
410,Theanine,0
411,Theanine,10
413,Theanine,4
416,Theanine,4
417,Theanine,0
420,Theanine,7
421,Theanine,7
422,Theanine,5
424,Theanine,7
425,Theanine,6
426,Theanine,5
427,Theanine,9
428,Theanine,7
429,Theanine,3
430,Theanine,2
431,Theanine,5
434,Theanine,5
435,Theanine,4
438,Theanine,1
439,Theanine,7
440,Theanine,7
441,Theanine,3
442,Theanine,0
443,Theanine,8
444,Theanine,4
448,Theanine,8
452,Theanine,5
453,Theanine,5
454,Theanine,5
455,Theanine,4
461,Theanine,7
462,Theanine,7
464,Theanine,5
465,Theanine,4
467,Theanine,6
468,Theanine,5
470,Theanine,7
471,Theanine,6
472,Theanine,6
473,Theanine,6
474,Theanine,4
477,Theanine,2
478,Theanine,8
479,Theanine,10
480,Theanine,5
481,Theanine,3
482,Theanine,3
483,Theanine,6
484,Theanine,5
485,Theanine,6
486,Theanine,2
487,Theanine,6
488,Theanine,2
489,Theanine,7
490,Theanine,6
492,Theanine,5
494,Theanine,8
496,Theanine,3
497,Theanine,3
499,Theanine,7
500,Theanine,6
501,Theanine,10
502,Theanine,0
503,Theanine,5
504,Theanine,8
505,Theanine,9
507,Theanine,5
508,Theanine,3
509,Theanine,3
511,Theanine,5
512,Theanine,0
513,Theanine,1
514,Theanine,2
515,Theanine,7
516,Theanine,9
518,Theanine,7
519,Theanine,3
520,Theanine,7
521,Theanine,3
522,Theanine,6
523,Theanine,5
525,Theanine,8
528,Theanine,8
532,Theanine,6
533,Theanine,3
535,Theanine,0
540,Theanine,0
541,Theanine,2
546,Theanine,3
547,Theanine,10
549,Theanine,7
552,Theanine,5
553,Theanine,5
555,Theanine,7
556,Theanine,8
558,Theanine,2
559,Theanine,6
560,Theanine,7
562,Theanine,9
565,Theanine,3
567,Theanine,5
568,Theanine,4
571,Theanine,8
572,Theanine,1
578,Theanine,6
582,Theanine,1
583,Theanine,1
587,Theanine,4
590,Theanine,4
594,Theanine,1
596,Theanine,4
600,Theanine,1
601,Theanine,7
610,Theanine,6
612,Theanine,3
613,Theanine,7
614,Theanine,8
616,Theanine,7
617,Theanine,6
618,Theanine,10
619,Theanine,5
621,Theanine,2
622,Theanine,10
623,Theanine,7
626,Theanine,6
631,Theanine,2
632,Theanine,2
633,Theanine,6
634,Theanine,6
635,Theanine,2
636,Theanine,8
637,Theanine,5
641,Theanine,5
642,Theanine,2
643,Theanine,3
647,Theanine,3
648,Theanine,9
650,Theanine,7
651,Theanine,3
652,Theanine,5
653,Theanine,1
654,Theanine,8
655,Theanine,6
665,Theanine,4
668,Theanine,8
670,Theanine,7
671,Theanine,5
672,Theanine,1
673,Theanine,5
674,Theanine,1
678,Theanine,4
679,Theanine,2
681,Theanine,5
682,Theanine,6
684,Theanine,3
685,Theanine,9
686,Theanine,7
687,Theanine,5
688,Theanine,6
690,Theanine,5
693,Theanine,1
694,Theanine,3
697,Theanine,4
700,Theanine,2
704,Theanine,8
705,Theanine,4
708,Theanine,1
709,Theanine,2
712,Theanine,5
715,Theanine,5
716,Theanine,2
717,Theanine,5
718,Theanine,2
721,Theanine,9
723,Theanine,10
725,Theanine,7
726,Theanine,10
728,Theanine,5
729,Theanine,10
730,Theanine,6
732,Theanine,4
734,Theanine,0
739,Theanine,3
740,Theanine,5
744,Theanine,4
747,Theanine,6
748,Theanine,5
750,Theanine,5
751,Theanine,4
755,Theanine,3
758,Theanine,4
759,Theanine,6
761,Theanine,4
763,Theanine,7
764,Theanine,6
766,Theanine,4
767,Theanine,5
772,Theanine,7
773,Theanine,5
775,Theanine,6
776,Theanine,7
779,Theanine,5
780,Theanine,7
781,Theanine,8
783,Theanine,2
785,Theanine,2
787,Theanine,6
788,Theanine,4
789,Theanine,3
818,Theanine,5
820,Theanine,5
822,Theanine,6
825,Theanine,4
2,Noopept,6
3,Noopept,5
5,Noopept,7
7,Noopept,5
10,Noopept,2
11,Noopept,5
13,Noopept,2
19,Noopept,3
22,Noopept,0
31,Noopept,8
32,Noopept,1
33,Noopept,5
42,Noopept,3
44,Noopept,5
45,Noopept,7
47,Noopept,4
48,Noopept,8
49,Noopept,6
50,Noopept,4
52,Noopept,5
57,Noopept,2
60,Noopept,6
62,Noopept,6
71,Noopept,5
74,Noopept,2
77,Noopept,9
78,Noopept,3
79,Noopept,4
80,Noopept,6
81,Noopept,8
82,Noopept,7
86,Noopept,5
90,Noopept,6
91,Noopept,2
97,Noopept,7
99,Noopept,7
101,Noopept,5
113,Noopept,1
114,Noopept,5
115,Noopept,4
116,Noopept,3
117,Noopept,3
118,Noopept,6
120,Noopept,6
125,Noopept,6
126,Noopept,8
127,Noopept,4
128,Noopept,8
129,Noopept,3
133,Noopept,7
137,Noopept,10
141,Noopept,10
145,Noopept,2
146,Noopept,5
147,Noopept,6
150,Noopept,4
151,Noopept,6
152,Noopept,6
155,Noopept,7
156,Noopept,2
157,Noopept,7
159,Noopept,1
162,Noopept,0
163,Noopept,5
165,Noopept,4
169,Noopept,9
170,Noopept,6
171,Noopept,8
173,Noopept,5
175,Noopept,0
178,Noopept,7
179,Noopept,6
186,Noopept,3
187,Noopept,1
189,Noopept,1
190,Noopept,6
191,Noopept,7
193,Noopept,6
195,Noopept,6
196,Noopept,6
197,Noopept,6
201,Noopept,8
202,Noopept,10
203,Noopept,2
204,Noopept,0
205,Noopept,5
210,Noopept,10
211,Noopept,9
213,Noopept,2
214,Noopept,5
215,Noopept,7
225,Noopept,4
226,Noopept,3
227,Noopept,6
228,Noopept,8
230,Noopept,8
231,Noopept,5
232,Noopept,6
235,Noopept,7
237,Noopept,7
238,Noopept,5
239,Noopept,7
242,Noopept,0
244,Noopept,10
245,Noopept,8
246,Noopept,0
248,Noopept,2
252,Noopept,9
253,Noopept,5
255,Noopept,3
258,Noopept,3
259,Noopept,9
263,Noopept,0
264,Noopept,0
265,Noopept,8
271,Noopept,4
272,Noopept,1
274,Noopept,6
275,Noopept,5
276,Noopept,5
277,Noopept,0
281,Noopept,2
282,Noopept,7
283,Noopept,8
285,Noopept,9
287,Noopept,5
289,Noopept,7
290,Noopept,5
292,Noopept,7
293,Noopept,4
295,Noopept,4
296,Noopept,3
300,Noopept,4
303,Noopept,7
305,Noopept,7
313,Noopept,6
314,Noopept,7
315,Noopept,7
319,Noopept,7
323,Noopept,9
334,Noopept,7
335,Noopept,8
336,Noopept,7
338,Noopept,5
340,Noopept,0
341,Noopept,3
353,Noopept,3
354,Noopept,10
356,Noopept,8
365,Noopept,8
366,Noopept,9
367,Noopept,0
370,Noopept,6
372,Noopept,7
377,Noopept,7
378,Noopept,5
380,Noopept,2
381,Noopept,2
382,Noopept,3
388,Noopept,5
393,Noopept,8
396,Noopept,9
398,Noopept,1
401,Noopept,1
402,Noopept,6
403,Noopept,4
404,Noopept,4
406,Noopept,2
407,Noopept,10
410,Noopept,10
411,Noopept,0
413,Noopept,9
414,Noopept,7
416,Noopept,1
420,Noopept,2
421,Noopept,7
422,Noopept,5
423,Noopept,8
424,Noopept,10
425,Noopept,8
426,Noopept,6
427,Noopept,4
428,Noopept,3
429,Noopept,5
430,Noopept,0
432,Noopept,6
435,Noopept,3
437,Noopept,6
438,Noopept,3
439,Noopept,5
443,Noopept,9
444,Noopept,6
451,Noopept,7
453,Noopept,5
461,Noopept,0
462,Noopept,6
463,Noopept,6
464,Noopept,8
465,Noopept,2
468,Noopept,5
470,Noopept,1
471,Noopept,7
472,Noopept,4
474,Noopept,6
476,Noopept,1
477,Noopept,3
478,Noopept,10
479,Noopept,5
482,Noopept,1
483,Noopept,2
484,Noopept,7
485,Noopept,0
486,Noopept,6
487,Noopept,8
488,Noopept,0
489,Noopept,6
490,Noopept,2
491,Noopept,1
492,Noopept,9
493,Noopept,9
500,Noopept,7
502,Noopept,7
503,Noopept,6
511,Noopept,6
514,Noopept,3
516,Noopept,1
524,Noopept,8
528,Noopept,7
529,Noopept,3
530,Noopept,6
532,Noopept,5
535,Noopept,0
540,Noopept,0
541,Noopept,4
546,Noopept,2
556,Noopept,8
560,Noopept,6
561,Noopept,7
567,Noopept,3
568,Noopept,5
583,Noopept,1
590,Noopept,2
612,Noopept,1
613,Noopept,4
614,Noopept,7
616,Noopept,7
617,Noopept,4
619,Noopept,5
621,Noopept,0
626,Noopept,8
631,Noopept,5
632,Noopept,4
633,Noopept,5
634,Noopept,4
635,Noopept,0
636,Noopept,2
637,Noopept,8
640,Noopept,4
641,Noopept,6
647,Noopept,5
648,Noopept,9
650,Noopept,8
651,Noopept,1
653,Noopept,8
654,Noopept,7
656,Noopept,5
663,Noopept,4
667,Noopept,2
671,Noopept,2
672,Noopept,0
674,Noopept,0
675,Noopept,6
676,Noopept,9
678,Noopept,1
680,Noopept,2
681,Noopept,5
684,Noopept,0
685,Noopept,8
687,Noopept,9
688,Noopept,2
689,Noopept,2
692,Noopept,6
693,Noopept,2
694,Noopept,1
695,Noopept,1
697,Noopept,2
703,Noopept,7
709,Noopept,0
715,Noopept,8
717,Noopept,8
718,Noopept,2
719,Noopept,7
720,Noopept,3
721,Noopept,7
722,Noopept,4
723,Noopept,6
724,Noopept,5
725,Noopept,6
726,Noopept,8
730,Noopept,7
759,Noopept,9
762,Noopept,9
763,Noopept,6
765,Noopept,6
767,Noopept,0
775,Noopept,4
776,Noopept,5
818,Noopept,5
820,Noopept,3
821,Noopept,8
824,Noopept,5
825,Noopept,2
5,Oxiracetam,6
11,Oxiracetam,5
31,Oxiracetam,8
42,Oxiracetam,6
45,Oxiracetam,5
47,Oxiracetam,4
48,Oxiracetam,6
49,Oxiracetam,6
50,Oxiracetam,0
53,Oxiracetam,7
57,Oxiracetam,3
60,Oxiracetam,8
70,Oxiracetam,7
71,Oxiracetam,6
74,Oxiracetam,2
78,Oxiracetam,0
79,Oxiracetam,9
81,Oxiracetam,4
89,Oxiracetam,3
113,Oxiracetam,3
116,Oxiracetam,8
117,Oxiracetam,3
118,Oxiracetam,6
125,Oxiracetam,7
128,Oxiracetam,5
133,Oxiracetam,7
137,Oxiracetam,8
145,Oxiracetam,5
147,Oxiracetam,6
150,Oxiracetam,5
152,Oxiracetam,5
156,Oxiracetam,5
157,Oxiracetam,3
166,Oxiracetam,3
173,Oxiracetam,5
175,Oxiracetam,7
179,Oxiracetam,3
182,Oxiracetam,7
186,Oxiracetam,8
191,Oxiracetam,7
193,Oxiracetam,7
194,Oxiracetam,4
195,Oxiracetam,6
197,Oxiracetam,10
200,Oxiracetam,3
201,Oxiracetam,6
202,Oxiracetam,10
203,Oxiracetam,3
208,Oxiracetam,7
210,Oxiracetam,5
212,Oxiracetam,6
213,Oxiracetam,4
214,Oxiracetam,7
227,Oxiracetam,6
228,Oxiracetam,7
230,Oxiracetam,4
232,Oxiracetam,7
233,Oxiracetam,6
237,Oxiracetam,5
239,Oxiracetam,6
240,Oxiracetam,3
242,Oxiracetam,3
244,Oxiracetam,5
246,Oxiracetam,8
248,Oxiracetam,4
259,Oxiracetam,9
263,Oxiracetam,7
264,Oxiracetam,5
265,Oxiracetam,7
266,Oxiracetam,3
269,Oxiracetam,1
274,Oxiracetam,6
275,Oxiracetam,5
276,Oxiracetam,6
281,Oxiracetam,3
285,Oxiracetam,5
289,Oxiracetam,6
290,Oxiracetam,8
292,Oxiracetam,7
296,Oxiracetam,0
300,Oxiracetam,5
303,Oxiracetam,7
319,Oxiracetam,2
334,Oxiracetam,5
336,Oxiracetam,5
338,Oxiracetam,5
354,Oxiracetam,8
366,Oxiracetam,8
378,Oxiracetam,6
380,Oxiracetam,6
381,Oxiracetam,5
384,Oxiracetam,4
402,Oxiracetam,7
403,Oxiracetam,7
404,Oxiracetam,5
406,Oxiracetam,1
411,Oxiracetam,0
416,Oxiracetam,5
422,Oxiracetam,6
423,Oxiracetam,6
424,Oxiracetam,5
425,Oxiracetam,7
427,Oxiracetam,2
430,Oxiracetam,3
431,Oxiracetam,5
453,Oxiracetam,5
462,Oxiracetam,7
463,Oxiracetam,7
464,Oxiracetam,8
465,Oxiracetam,7
470,Oxiracetam,2
478,Oxiracetam,5
479,Oxiracetam,5
488,Oxiracetam,4
489,Oxiracetam,3
492,Oxiracetam,0
496,Oxiracetam,4
497,Oxiracetam,1
500,Oxiracetam,9
507,Oxiracetam,6
511,Oxiracetam,7
512,Oxiracetam,6
515,Oxiracetam,7
516,Oxiracetam,1
528,Oxiracetam,8
529,Oxiracetam,2
532,Oxiracetam,7
535,Oxiracetam,0
540,Oxiracetam,0
545,Oxiracetam,2
555,Oxiracetam,8
556,Oxiracetam,6
559,Oxiracetam,6
567,Oxiracetam,0
568,Oxiracetam,6
601,Oxiracetam,5
614,Oxiracetam,7
616,Oxiracetam,6
626,Oxiracetam,9
630,Oxiracetam,0
631,Oxiracetam,3
632,Oxiracetam,5
635,Oxiracetam,3
642,Oxiracetam,6
647,Oxiracetam,3
650,Oxiracetam,8
654,Oxiracetam,6
665,Oxiracetam,6
671,Oxiracetam,5
674,Oxiracetam,1
678,Oxiracetam,9
680,Oxiracetam,5
681,Oxiracetam,5
684,Oxiracetam,4
686,Oxiracetam,6
690,Oxiracetam,2
692,Oxiracetam,4
702,Oxiracetam,1
708,Oxiracetam,1
719,Oxiracetam,8
725,Oxiracetam,7
730,Oxiracetam,7
759,Oxiracetam,8
767,Oxiracetam,5
820,Oxiracetam,0
0,Aniracetam,4
5,Aniracetam,8
10,Aniracetam,5
11,Aniracetam,6
17,Aniracetam,6
19,Aniracetam,3
31,Aniracetam,8
33,Aniracetam,5
42,Aniracetam,6
44,Aniracetam,5
45,Aniracetam,7
48,Aniracetam,3
49,Aniracetam,6
50,Aniracetam,5
53,Aniracetam,8
57,Aniracetam,4
60,Aniracetam,9
62,Aniracetam,4
69,Aniracetam,7
71,Aniracetam,5
73,Aniracetam,3
74,Aniracetam,2
77,Aniracetam,7
79,Aniracetam,9
81,Aniracetam,6
82,Aniracetam,7
86,Aniracetam,6
94,Aniracetam,7
99,Aniracetam,8
101,Aniracetam,2
113,Aniracetam,4
114,Aniracetam,5
115,Aniracetam,2
116,Aniracetam,8
117,Aniracetam,3
119,Aniracetam,2
120,Aniracetam,7
125,Aniracetam,5
128,Aniracetam,5
133,Aniracetam,5
145,Aniracetam,5
147,Aniracetam,8
150,Aniracetam,8
151,Aniracetam,6
152,Aniracetam,4
155,Aniracetam,6
156,Aniracetam,2
157,Aniracetam,3
162,Aniracetam,3
163,Aniracetam,6
166,Aniracetam,2
169,Aniracetam,5
173,Aniracetam,5
175,Aniracetam,7
178,Aniracetam,6
179,Aniracetam,7
186,Aniracetam,9
191,Aniracetam,7
193,Aniracetam,6
194,Aniracetam,3
195,Aniracetam,6
197,Aniracetam,7
200,Aniracetam,6
201,Aniracetam,3
202,Aniracetam,0
203,Aniracetam,0
207,Aniracetam,3
208,Aniracetam,5
210,Aniracetam,6
212,Aniracetam,5
213,Aniracetam,0
214,Aniracetam,5
215,Aniracetam,8
224,Aniracetam,5
226,Aniracetam,4
227,Aniracetam,6
228,Aniracetam,5
230,Aniracetam,8
232,Aniracetam,6
237,Aniracetam,7
239,Aniracetam,5
240,Aniracetam,3
242,Aniracetam,6
244,Aniracetam,7
245,Aniracetam,7
246,Aniracetam,4
248,Aniracetam,3
253,Aniracetam,0
259,Aniracetam,8
265,Aniracetam,7
274,Aniracetam,4
275,Aniracetam,5
278,Aniracetam,3
281,Aniracetam,2
285,Aniracetam,7
289,Aniracetam,6
290,Aniracetam,6
293,Aniracetam,7
296,Aniracetam,1
300,Aniracetam,5
303,Aniracetam,6
304,Aniracetam,5
319,Aniracetam,3
323,Aniracetam,10
330,Aniracetam,6
334,Aniracetam,6
336,Aniracetam,6
340,Aniracetam,5
341,Aniracetam,2
347,Aniracetam,8
354,Aniracetam,10
365,Aniracetam,3
366,Aniracetam,8
372,Aniracetam,6
378,Aniracetam,6
380,Aniracetam,5
381,Aniracetam,2
384,Aniracetam,3
388,Aniracetam,6
398,Aniracetam,2
402,Aniracetam,10
403,Aniracetam,6
404,Aniracetam,4
406,Aniracetam,3
411,Aniracetam,4
413,Aniracetam,6
416,Aniracetam,4
422,Aniracetam,4
425,Aniracetam,7
427,Aniracetam,8
430,Aniracetam,5
431,Aniracetam,6
432,Aniracetam,5
443,Aniracetam,8
461,Aniracetam,4
462,Aniracetam,6
464,Aniracetam,8
465,Aniracetam,2
470,Aniracetam,1
477,Aniracetam,5
478,Aniracetam,5
481,Aniracetam,8
484,Aniracetam,6
488,Aniracetam,1
492,Aniracetam,4
496,Aniracetam,7
497,Aniracetam,3
500,Aniracetam,8
507,Aniracetam,6
511,Aniracetam,3
515,Aniracetam,8
516,Aniracetam,1
524,Aniracetam,9
528,Aniracetam,8
529,Aniracetam,2
530,Aniracetam,9
532,Aniracetam,4
533,Aniracetam,0
535,Aniracetam,0
540,Aniracetam,0
545,Aniracetam,2
556,Aniracetam,7
559,Aniracetam,6
561,Aniracetam,4
567,Aniracetam,0
568,Aniracetam,2
580,Aniracetam,1
582,Aniracetam,1
583,Aniracetam,1
592,Aniracetam,4
612,Aniracetam,6
613,Aniracetam,5
614,Aniracetam,7
616,Aniracetam,6
620,Aniracetam,3
626,Aniracetam,8
630,Aniracetam,0
632,Aniracetam,5
633,Aniracetam,2
634,Aniracetam,5
635,Aniracetam,2
636,Aniracetam,2
642,Aniracetam,6
650,Aniracetam,8
667,Aniracetam,9
671,Aniracetam,3
674,Aniracetam,3
675,Aniracetam,8
677,Aniracetam,7
678,Aniracetam,2
680,Aniracetam,2
681,Aniracetam,7
684,Aniracetam,4
687,Aniracetam,8
690,Aniracetam,1
691,Aniracetam,4
692,Aniracetam,2
700,Aniracetam,4
716,Aniracetam,5
718,Aniracetam,1
720,Aniracetam,6
721,Aniracetam,6
723,Aniracetam,10
725,Aniracetam,7
745,Aniracetam,3
759,Aniracetam,6
764,Aniracetam,9
767,Aniracetam,6
769,Aniracetam,4
775,Aniracetam,4
820,Aniracetam,6
3,Rhodiola,6
5,Rhodiola,7
7,Rhodiola,5
8,Rhodiola,6
10,Rhodiola,3
11,Rhodiola,6
12,Rhodiola,0
17,Rhodiola,5
20,Rhodiola,4
33,Rhodiola,7
37,Rhodiola,3
42,Rhodiola,6
43,Rhodiola,3
44,Rhodiola,6
45,Rhodiola,7
48,Rhodiola,6
50,Rhodiola,1
57,Rhodiola,5
60,Rhodiola,7
62,Rhodiola,4
64,Rhodiola,0
73,Rhodiola,5
74,Rhodiola,3
77,Rhodiola,7
78,Rhodiola,1
80,Rhodiola,3
81,Rhodiola,7
82,Rhodiola,1
89,Rhodiola,2
91,Rhodiola,3
94,Rhodiola,2
97,Rhodiola,8
99,Rhodiola,7
116,Rhodiola,5
117,Rhodiola,2
126,Rhodiola,6
128,Rhodiola,4
133,Rhodiola,8
